Product Photo,Group Category,Product Category ,Product Sub-Category,Manufacturer Name,Available packaging,Stock Status,ROHS,ECCM,Lead Time,HSCode,Short Description,Price,Technical Specification,Datasheet Link,Manufacturer Part No,Quantity Available,Qty Multiple,Qty Min
https://static.wixstatic.com/media/7db2d6_00f8aef8fdc74fc797cc2a9fc17103bb~mv2.jpg,Electromechanical Components,Rotary Switch,Rotary,Grayhill,BULK,Lead time,,,,,,,,https://www.grayhill.com/documents/24-Datasheet,24P36-01-1-03N,,,
https://static.wixstatic.com/media/7db2d6_00f8aef8fdc74fc797cc2a9fc17103bb~mv2.jpg,Electromechanical Components,Rotary Switch,Rotary,Grayhill,BULK,Lead time,,,,,,,,https://www.grayhill.com/documents/24-Datasheet,24P36-01-1-04N,,,
https://static.wixstatic.com/media/7db2d6_00f8aef8fdc74fc797cc2a9fc17103bb~mv2.jpg,Electromechanical Components,Rotary Switch,Rotary,Grayhill,BULK,Lead time,,,,,,,,https://www.grayhill.com/documents/24-Datasheet,24P36-01-1-05N,,,
https://static.wixstatic.com/media/7db2d6_00f8aef8fdc74fc797cc2a9fc17103bb~mv2.jpg,Electromechanical Components,Rotary Switch,Rotary,Grayhill,BULK,Lead time,,,,,,,,https://www.grayhill.com/documents/24-Datasheet,24P36-01-1-06N,,,
https://static.wixstatic.com/media/7db2d6_00f8aef8fdc74fc797cc2a9fc17103bb~mv2.jpg,Electromechanical Components,Rotary Switch,Rotary,Grayhill,BULK,Lead time,,,,,,,,https://www.grayhill.com/documents/24-Datasheet,24P36-01-1-07N,,,
https://static.wixstatic.com/media/7db2d6_00f8aef8fdc74fc797cc2a9fc17103bb~mv2.jpg,Electromechanical Components,Rotary Switch,Rotary,Grayhill,BULK,Lead time,,,,,,,,https://www.grayhill.com/documents/24-Datasheet,24P36-01-1-08N,,,
https://static.wixstatic.com/media/7db2d6_00f8aef8fdc74fc797cc2a9fc17103bb~mv2.jpg,Electromechanical Components,Rotary Switch,Rotary,Grayhill,BULK,Lead time,,,,,,,,https://www.grayhill.com/documents/24-Datasheet,24P36-01-1-09N,,,
https://static.wixstatic.com/media/7db2d6_00f8aef8fdc74fc797cc2a9fc17103bb~mv2.jpg,Electromechanical Components,Rotary Switch,Rotary,Grayhill,BULK,Lead time,,,,,,,,https://www.grayhill.com/documents/24-Datasheet,24P36-01-1-10N,,,
https://static.wixstatic.com/media/7db2d6_4be2c9ba040e4e9fae7c48d88dffd69c~mv2.jpg,Electromechanical Components,Rotary Switch,Rotary,Grayhill,BULK,Lead time,Yes,EAR 99,22 weeks,,25BF22-B-1-16F,23.72,,https://www.grayhill.com/documents/25B-Datasheet,25BF22-B-1-16F,,25,1
https://static.wixstatic.com/media/7db2d6_4be2c9ba040e4e9fae7c48d88dffd69c~mv2.jpg,Electromechanical Components,Rotary Switch,Rotary,Grayhill,BULK,Lead time,Yes,EAR 99,22 weeks,,25BF22-Q-1-16C,23.72,,https://www.grayhill.com/documents/25B-Datasheet,25BF22-Q-1-16C,,25,1
https://static.wixstatic.com/media/7db2d6_4be2c9ba040e4e9fae7c48d88dffd69c~mv2.jpg,Electromechanical Components,Rotary Switch,Rotary,Grayhill,BULK,Lead time,,,,,,,,https://www.grayhill.com/documents/25B-Datasheet,25BP11-B-1-32F,,,
https://static.wixstatic.com/media/7db2d6_4be2c9ba040e4e9fae7c48d88dffd69c~mv2.jpg,Electromechanical Components,Rotary Switch,Rotary,Grayhill,BULK,Lead time,,,,,,,,https://www.grayhill.com/documents/25B-Datasheet,25BP11-Q-1-32C,,,
https://static.wixstatic.com/media/7db2d6_4be2c9ba040e4e9fae7c48d88dffd69c~mv2.jpg,Electromechanical Components,Rotary Switch,Rotary,Grayhill,BULK,Lead time,,,,,,,,https://www.grayhill.com/documents/25B-Datasheet,25BP11-Q-1-32F,,,
https://static.wixstatic.com/media/7db2d6_4be2c9ba040e4e9fae7c48d88dffd69c~mv2.jpg,Electromechanical Components,Rotary Switch,Rotary,Grayhill,BULK,Lead time,,,,,,,,https://www.grayhill.com/documents/25B-Datasheet,25BP11-Q-2-32F,,,
https://static.wixstatic.com/media/7db2d6_4be2c9ba040e4e9fae7c48d88dffd69c~mv2.jpg,Electromechanical Components,Rotary Switch,Rotary,Grayhill,BULK,Lead time,,,,,,,,https://www.grayhill.com/documents/25B-Datasheet,25BP12-Q-1-30C,,,
https://static.wixstatic.com/media/7db2d6_4be2c9ba040e4e9fae7c48d88dffd69c~mv2.jpg,Electromechanical Components,Rotary Switch,Rotary,Grayhill,BULK,Lead time,Yes,EAR 99,22 weeks,,25BP15-G-1-24F,23.82,,https://www.grayhill.com/documents/25B-Datasheet,25BP15-G-1-24F,,25,1
https://static.wixstatic.com/media/7db2d6_4be2c9ba040e4e9fae7c48d88dffd69c~mv2.jpg,Electromechanical Components,Rotary Switch,Rotary,Grayhill,BULK,Lead time,,,,,,,,https://www.grayhill.com/documents/25B-Datasheet,25BP15-Q-1-24C,,,
https://static.wixstatic.com/media/7db2d6_4be2c9ba040e4e9fae7c48d88dffd69c~mv2.jpg,Electromechanical Components,Rotary Switch,Rotary,Grayhill,BULK,Lead time,,,,,,,,https://www.grayhill.com/documents/25B-Datasheet,25BP15-Q-1-24F,,,
https://static.wixstatic.com/media/7db2d6_4be2c9ba040e4e9fae7c48d88dffd69c~mv2.jpg,Electromechanical Components,Rotary Switch,Rotary,Grayhill,BULK,Lead time,,,,,,,,https://www.grayhill.com/documents/25B-Datasheet,25BP15-Q-2-24F,,,
https://static.wixstatic.com/media/7db2d6_4be2c9ba040e4e9fae7c48d88dffd69c~mv2.jpg,Electromechanical Components,Rotary Switch,Rotary,Grayhill,BULK,Lead time,,,,,,,,https://www.grayhill.com/documents/25B-Datasheet,25BP18-Q-1-20C,,,
https://static.wixstatic.com/media/7db2d6_4be2c9ba040e4e9fae7c48d88dffd69c~mv2.jpg,Electromechanical Components,Rotary Switch,Rotary,Grayhill,BULK,Lead time,,,,,,,,https://www.grayhill.com/documents/25B-Datasheet,25BP18-Q-1-20F,,,
https://static.wixstatic.com/media/7db2d6_4be2c9ba040e4e9fae7c48d88dffd69c~mv2.jpg,Electromechanical Components,Rotary Switch,Rotary,Grayhill,BULK,Lead time,,,,,,,,https://www.grayhill.com/documents/25B-Datasheet,25BP18-Q-4-20C,,,
https://static.wixstatic.com/media/7db2d6_4be2c9ba040e4e9fae7c48d88dffd69c~mv2.jpg,Electromechanical Components,Rotary Switch,Rotary,Grayhill,BULK,Lead time,Yes,EAR 99,22 weeks,,25BP22-B-1-06,23.72,,https://www.grayhill.com/documents/25B-Datasheet,25BP22-B-1-06,,25,1
https://static.wixstatic.com/media/7db2d6_4be2c9ba040e4e9fae7c48d88dffd69c~mv2.jpg,Electromechanical Components,Rotary Switch,Rotary,Grayhill,BULK,Lead time,,,,,,,,https://www.grayhill.com/documents/25B-Datasheet,25BP22-B-1-07,,,
https://static.wixstatic.com/media/7db2d6_4be2c9ba040e4e9fae7c48d88dffd69c~mv2.jpg,Electromechanical Components,Rotary Switch,Rotary,Grayhill,BULK,Lead time,,,,,,,,https://www.grayhill.com/documents/25B-Datasheet,25BP22-B-1-08,,,
https://static.wixstatic.com/media/7db2d6_4be2c9ba040e4e9fae7c48d88dffd69c~mv2.jpg,Electromechanical Components,Rotary Switch,Rotary,Grayhill,BULK,Lead time,Yes,EAR 99,22 weeks,,25BP22-B-1-15,23.72,,https://www.grayhill.com/documents/25B-Datasheet,25BP22-B-1-15,,25,1
https://static.wixstatic.com/media/7db2d6_4be2c9ba040e4e9fae7c48d88dffd69c~mv2.jpg,Electromechanical Components,Rotary Switch,Rotary,Grayhill,BULK,Lead time,,,,,,,,https://www.grayhill.com/documents/25B-Datasheet,25BP22-B-1-16C,,,
https://static.wixstatic.com/media/7db2d6_4be2c9ba040e4e9fae7c48d88dffd69c~mv2.jpg,Electromechanical Components,Rotary Switch,Rotary,Grayhill,BULK,Lead time,Yes,EAR 99,22 weeks,,25BP22-B-1-16F,23.72,,https://www.grayhill.com/documents/25B-Datasheet,25BP22-B-1-16F,,25,1
https://static.wixstatic.com/media/7db2d6_4be2c9ba040e4e9fae7c48d88dffd69c~mv2.jpg,Electromechanical Components,Rotary Switch,Rotary,Grayhill,BULK,Lead time,,,,,,,,https://www.grayhill.com/documents/25B-Datasheet,25BP22-B-2-05,,,
https://static.wixstatic.com/media/7db2d6_4be2c9ba040e4e9fae7c48d88dffd69c~mv2.jpg,Electromechanical Components,Rotary Switch,Rotary,Grayhill,BULK,Lead time,,,,,,,,https://www.grayhill.com/documents/25B-Datasheet,25BP22-B-2-16C,,,
https://static.wixstatic.com/media/7db2d6_4be2c9ba040e4e9fae7c48d88dffd69c~mv2.jpg,Electromechanical Components,Rotary Switch,Rotary,Grayhill,BULK,Lead time,Yes,EAR 99,22 weeks,,25BP22-B-2-16F,30.21,,https://www.grayhill.com/documents/25B-Datasheet,25BP22-B-2-16F,,25,1
https://static.wixstatic.com/media/7db2d6_4be2c9ba040e4e9fae7c48d88dffd69c~mv2.jpg,Electromechanical Components,Rotary Switch,Rotary,Grayhill,BULK,Lead time,,,,,,,,https://www.grayhill.com/documents/25B-Datasheet,25BP22-G-1-16C,,,
https://static.wixstatic.com/media/7db2d6_4be2c9ba040e4e9fae7c48d88dffd69c~mv2.jpg,Electromechanical Components,Rotary Switch,Rotary,Grayhill,BULK,Lead time,Yes,EAR 99,22 weeks,,25BP22-G-1-16F,23.85,,https://www.grayhill.com/documents/25B-Datasheet,25BP22-G-1-16F,,25,1
https://static.wixstatic.com/media/7db2d6_4be2c9ba040e4e9fae7c48d88dffd69c~mv2.jpg,Electromechanical Components,Rotary Switch,Rotary,Grayhill,BULK,Lead time,,,,,,,,https://www.grayhill.com/documents/25B-Datasheet,25BP22-G-2-16F,,,
https://static.wixstatic.com/media/7db2d6_4be2c9ba040e4e9fae7c48d88dffd69c~mv2.jpg,Electromechanical Components,Rotary Switch,Rotary,Grayhill,BULK,Lead time,,,,,,,,https://www.grayhill.com/documents/25B-Datasheet,25BP22-Q-1-08,,,
