Sr. no,Product Photo,Group Category,Product Category,Product Sub-Category,Manufacturer Part No,Short Description ,Manufacturer Name,Available packaging,Stock Status,Lead Time,Quantity Available,Qty Min,Qty Multiple,Price,Technical Specification,ROHS,ECCM,HSCode,Datasheet Link,COO,Series
1,https://www.digikey.com/Photos/Rubycon/MFG_63MU223MZ12012.jpg,Passive Components,Capacitors,Film Capacitors,50MU104MA13216,CAP FILM 0.1UF 20% 50VDC 1206,RUBYCON CORP.,Tape and Reel,Lead time,22 Weeks,,"3,000","3,000",,"{""Capacitance"":"" 01F"","" Tolerance"":"" 01F"","" Voltage Rating - AC"":"" 01F"","" Voltage Rating - DC"":"" 01F"","" Dielectric Material"":"" 01F"","" Operating Temperature"":"" 01F"","" Mounting Type"":"" 01F"","" Package / Case"":"" 01F"","" Size / Dimension"":"" 01F"","" Height - Seated (Max)"":"" 01F"","" Termination"":"" 01F"","" Lead Spacing"":"" 01F"","" Applications"":"" 01F"","" Ratings"":"" 01F"","" Features"":"" 01F"","" RoHS Status"":"" 01F"","" Moisture Sensitivity Level (MSL)"":"" 01F"","" Standard Package"":"" 01F"","" Other Names"":"" 01F""}",Yes,EAR99,85321000,http://www.rubycon.co.jp/en/catalog/e_pdfs/pmlcap/e_MU.pdf,,
2,https://www.digikey.com/Photos/Rubycon/2.5DMB2R2M8X16.jpg,Passive Components,Capacitors,"Electric Double Layer Capacitors (EDLC), Supercapacitors",2.5DMB2R2M8X16,CAP 2.2F 20% 2.5V THROUGH HOLE,RUBYCON CORP.,Bulk,Lead time,22 Weeks,,"1,000","1,000",,"{""Capacitance"":"" 22F"","" Tolerance"":"" 22F"","" Voltage - Rated"":"" 22F"","" ESR (Equivalent Series Resistance)"":"" 22F"","" Lifetime @ Temp"":"" 22F"","" Termination"":"" 22F"","" Mounting Type"":"" 22F"","" Package / Case"":"" 22F"","" Lead Spacing"":"" 22F"","" Size / Dimension"":"" 22F"","" Height - Seated (Max)"":"" 22F"","" Operating Temperature"":"" 22F"","" RoHS Status"":"" 22F"","" Moisture Sensitivity Level (MSL)"":"" 22F"","" Standard Package"":"" 22F"","" Other Names"":"" 22F""}",Yes,EAR99,85321000,http://www.rubycon.co.jp/en/catalog/e_pdfs/edlc/e_DMA_DMB.pdf,,
3,https://www.digikey.com/Photos/Rubycon/2.5DMB4R7M10X20.jpg,Passive Components,Capacitors,"Electric Double Layer Capacitors (EDLC), Supercapacitors",2.5DMB4R7M10X20,CAP 4.7F 20% 2.5V THROUGH HOLE,RUBYCON CORP.,Bulk,Lead time,26 Weeks,,"1,000","1,000",,"{""Capacitance"":"" 47F"","" Tolerance"":"" 47F"","" Voltage - Rated"":"" 47F"","" ESR (Equivalent Series Resistance)"":"" 47F"","" Lifetime @ Temp"":"" 47F"","" Termination"":"" 47F"","" Mounting Type"":"" 47F"","" Package / Case"":"" 47F"","" Lead Spacing"":"" 47F"","" Size / Dimension"":"" 47F"","" Height - Seated (Max)"":"" 47F"","" Operating Temperature"":"" 47F"","" RoHS Status"":"" 47F"","" Moisture Sensitivity Level (MSL)"":"" 47F"","" Standard Package"":"" 47F"","" Other Names"":"" 47F""}",Yes,EAR99,85321000,http://www.rubycon.co.jp/en/catalog/e_pdfs/edlc/e_DMA_DMB.pdf,,
4,https://www.digikey.com/Photos/Rubycon/MFG_63MU223MZ12012.jpg,Passive Components,Capacitors,Film Capacitors,50MU104MA13216,CAP FILM 0.1UF 20% 50VDC 1206,RUBYCON CORP.,Tape,Lead time,22 Weeks,,1,1,,"{""Capacitance"":"" 01F"","" Tolerance"":"" 01F"","" Voltage Rating - AC"":"" 01F"","" Voltage Rating - DC"":"" 01F"","" Dielectric Material"":"" 01F"","" Operating Temperature"":"" 01F"","" Mounting Type"":"" 01F"","" Package / Case"":"" 01F"","" Size / Dimension"":"" 01F"","" Height - Seated (Max)"":"" 01F"","" Termination"":"" 01F"","" Lead Spacing"":"" 01F"","" Applications"":"" 01F"","" Ratings"":"" 01F"","" Features"":"" 01F"","" RoHS Status"":"" 01F"","" Moisture Sensitivity Level (MSL)"":"" 01F"","" Standard Package"":"" 01F"","" Other Names"":"" 01F""}",Yes,EAR99,85321000,http://www.rubycon.co.jp/en/catalog/e_pdfs/pmlcap/e_MU.pdf,,
5,https://www.digikey.com/Photos/Rubycon/50PX330MEFC10X16.JPG,Passive Components,Capacitors,Aluminum Electrolytic Capacitors,25PX1000MEFCT810X16,CAP ALUM 1000UF 20% 25V RADIAL,RUBYCON CORP.,Tape and Box,Lead time,,,500,500,,"{""Capacitance"":"" 1000F"","" Tolerance"":"" 1000F"","" Voltage - Rated"":"" 1000F"","" ESR (Equivalent Series Resistance)"":"" 1000F"","" Lifetime @ Temp"":"" 1000F"","" Operating Temperature"":"" 1000F"","" Polarization"":"" 1000F"","" Ratings"":"" 1000F"","" Applications"":"" 1000F"","" Ripple Current @ Low Frequency"":"" 1000F"","" Ripple Current @ High Frequency"":"" 1000F"","" Lead Spacing"":"" 1000F"","" Size / Dimension"":"" 1000F"","" Height - Seated (Max)"":"" 1000F"","" Surface Mount Land Size"":"" 1000F"","" Mounting Type"":"" 1000F"","" Package / Case"":"" 1000F"","" RoHS Status"":"" 1000F"","" Moisture Sensitivity Level (MSL)"":"" 1000F"","" Standard Package"":"" 1000F"","" Other Names"":"" 1000F""}",Yes,EAR99,85321000,http://www.rubycon.co.jp/en/catalog/e_pdfs/aluminum/e_px.pdf,,
6,https://www.digikey.com/Photos/Rubycon/MFG_PEV-Series_8X10.5.jpg,Passive Components,Capacitors,Aluminum - Polymer Capacitors,50PEV100M10X10.5,CAP ALUM POLY HYB 100UF 50V SMD,RUBYCON CORP.,Tape and Reel,Lead time,,,500,500,,"{""Type"":"" Hybrid"","" Capacitance"":"" Hybrid"","" Tolerance"":"" Hybrid"","" Voltage - Rated"":"" Hybrid"","" ESR (Equivalent Series Resistance)"":"" Hybrid"","" Lifetime @ Temp"":"" Hybrid"","" Operating Temperature"":"" Hybrid"","" Ratings"":"" Hybrid"","" Applications"":"" Hybrid"","" Ripple Current @ Low Frequency"":"" Hybrid"","" Ripple Current @ High Frequency"":"" Hybrid"","" Lead Spacing"":"" Hybrid"","" Size / Dimension"":"" Hybrid"","" Height - Seated (Max)"":"" Hybrid"","" Surface Mount Land Size"":"" Hybrid"","" Mounting Type"":"" Hybrid"","" Package / Case"":"" Hybrid"","" RoHS Status"":"" Hybrid"","" Moisture Sensitivity Level (MSL)"":"" Hybrid"","" Standard Package"":"" Hybrid"","" Other Names"":"" Hybrid""}",Yes,EAR99,85321000,http://www.rubycon.co.jp/en/catalog/e_pdfs/pzcap/e_PEV.pdf,,PEV Series Capacitors
7,https://www.digikey.com/Photos/Rubycon/MFG_63MU223MZ12012.jpg,Passive Components,Capacitors,Film Capacitors,50MU104MA13216,CAP FILM 0.1UF 20% 50VDC 1206,RUBYCON CORP.,Reel,Lead time,22 Weeks,,1,1,,"{""Capacitance"":"" 01F"","" Tolerance"":"" 01F"","" Voltage Rating - AC"":"" 01F"","" Voltage Rating - DC"":"" 01F"","" Dielectric Material"":"" 01F"","" Operating Temperature"":"" 01F"","" Mounting Type"":"" 01F"","" Package / Case"":"" 01F"","" Size / Dimension"":"" 01F"","" Height - Seated (Max)"":"" 01F"","" Termination"":"" 01F"","" Lead Spacing"":"" 01F"","" Applications"":"" 01F"","" Ratings"":"" 01F"","" Features"":"" 01F"","" RoHS Status"":"" 01F"","" Moisture Sensitivity Level (MSL)"":"" 01F"","" Standard Package"":"" 01F"","" Other Names"":"" 01F""}",Yes,EAR99,85321000,http://www.rubycon.co.jp/en/catalog/e_pdfs/pmlcap/e_MU.pdf,,
8,https://www.digikey.com/Photos/Rubycon/MFG_63MU223MZ12012.jpg,Passive Components,Capacitors,Film Capacitors,25MU105MA23216,CAP FILM 1UF 20% 25VDC 1206,RUBYCON CORP.,Tape and Reel,Lead time,22 Weeks,,"2,000","2,000",,"{""Capacitance"":"" 1F"","" Tolerance"":"" 1F"","" Voltage Rating - AC"":"" 1F"","" Voltage Rating - DC"":"" 1F"","" Dielectric Material"":"" 1F"","" Operating Temperature"":"" 1F"","" Mounting Type"":"" 1F"","" Package / Case"":"" 1F"","" Size / Dimension"":"" 1F"","" Height - Seated (Max)"":"" 1F"","" Termination"":"" 1F"","" Lead Spacing"":"" 1F"","" Applications"":"" 1F"","" Ratings"":"" 1F"","" Features"":"" 1F"","" RoHS Status"":"" 1F"","" Moisture Sensitivity Level (MSL)"":"" 1F"","" Standard Package"":"" 1F"","" Other Names"":"" 1F""}",Yes,EAR99,85321000,http://www.rubycon.co.jp/en/catalog/e_pdfs/pmlcap/e_MU.pdf,,
9,https://www.digikey.com/Photos/Rubycon/MFG_63MU223MZ12012.jpg,Passive Components,Capacitors,Film Capacitors,25MU105MA23216,CAP FILM 1UF 20% 25VDC 1206,RUBYCON CORP.,Reel,Lead time,22 Weeks,,1,1,,"{""Capacitance"":"" 1F"","" Tolerance"":"" 1F"","" Voltage Rating - AC"":"" 1F"","" Voltage Rating - DC"":"" 1F"","" Dielectric Material"":"" 1F"","" Operating Temperature"":"" 1F"","" Mounting Type"":"" 1F"","" Package / Case"":"" 1F"","" Size / Dimension"":"" 1F"","" Height - Seated (Max)"":"" 1F"","" Termination"":"" 1F"","" Lead Spacing"":"" 1F"","" Applications"":"" 1F"","" Ratings"":"" 1F"","" Features"":"" 1F"","" RoHS Status"":"" 1F"","" Moisture Sensitivity Level (MSL)"":"" 1F"","" Standard Package"":"" 1F"","" Other Names"":"" 1F""}",Yes,EAR99,85321000,http://www.rubycon.co.jp/en/catalog/e_pdfs/pmlcap/e_MU.pdf,,
10,https://www.digikey.com/Photos/Rubycon/MFG_63MU223MZ12012.jpg,Passive Components,Capacitors,Film Capacitors,25MU105MA23216,CAP FILM 1UF 20% 25VDC 1206,RUBYCON CORP.,Tape,Lead time,22 Weeks,,1,1,,"{""Capacitance"":"" 1F"","" Tolerance"":"" 1F"","" Voltage Rating - AC"":"" 1F"","" Voltage Rating - DC"":"" 1F"","" Dielectric Material"":"" 1F"","" Operating Temperature"":"" 1F"","" Mounting Type"":"" 1F"","" Package / Case"":"" 1F"","" Size / Dimension"":"" 1F"","" Height - Seated (Max)"":"" 1F"","" Termination"":"" 1F"","" Lead Spacing"":"" 1F"","" Applications"":"" 1F"","" Ratings"":"" 1F"","" Features"":"" 1F"","" RoHS Status"":"" 1F"","" Moisture Sensitivity Level (MSL)"":"" 1F"","" Standard Package"":"" 1F"","" Other Names"":"" 1F""}",Yes,EAR99,85321000,http://www.rubycon.co.jp/en/catalog/e_pdfs/pmlcap/e_MU.pdf,,
11,https://www.digikey.com/Photos/Rubycon/MFG_63MU223MZ12012.jpg,Passive Components,Capacitors,Film Capacitors,16MU106MC44532,CAP FILM 10UF 20% 16VDC 1812,RUBYCON CORP.,Tape and Reel,Lead time,22 Weeks,,500,500,,"{""Capacitance"":"" 10F"","" Tolerance"":"" 10F"","" Voltage Rating - AC"":"" 10F"","" Voltage Rating - DC"":"" 10F"","" Dielectric Material"":"" 10F"","" Operating Temperature"":"" 10F"","" Mounting Type"":"" 10F"","" Package / Case"":"" 10F"","" Size / Dimension"":"" 10F"","" Height - Seated (Max)"":"" 10F"","" Termination"":"" 10F"","" Lead Spacing"":"" 10F"","" Applications"":"" 10F"","" Ratings"":"" 10F"","" Features"":"" 10F"","" RoHS Status"":"" 10F"","" Moisture Sensitivity Level (MSL)"":"" 10F"","" Standard Package"":"" 10F"","" Other Names"":"" 10F""}",Yes,EAR99,85321000,http://www.rubycon.co.jp/en/catalog/e_pdfs/pmlcap/e_MU.pdf,,
12,https://www.digikey.com/Photos/Rubycon/MFG_63MU223MZ12012.jpg,Passive Components,Capacitors,Film Capacitors,16MU106MC44532,CAP FILM 10UF 20% 16VDC 1812,RUBYCON CORP.,Tape,Lead time,22 Weeks,,1,1,,"{""Capacitance"":"" 10F"","" Tolerance"":"" 10F"","" Voltage Rating - AC"":"" 10F"","" Voltage Rating - DC"":"" 10F"","" Dielectric Material"":"" 10F"","" Operating Temperature"":"" 10F"","" Mounting Type"":"" 10F"","" Package / Case"":"" 10F"","" Size / Dimension"":"" 10F"","" Height - Seated (Max)"":"" 10F"","" Termination"":"" 10F"","" Lead Spacing"":"" 10F"","" Applications"":"" 10F"","" Ratings"":"" 10F"","" Features"":"" 10F"","" RoHS Status"":"" 10F"","" Moisture Sensitivity Level (MSL)"":"" 10F"","" Standard Package"":"" 10F"","" Other Names"":"" 10F""}",Yes,EAR99,85321000,http://www.rubycon.co.jp/en/catalog/e_pdfs/pmlcap/e_MU.pdf,,
13,https://www.digikey.com/Photos/Rubycon/2.5DMB10M10X35.jpg,Passive Components,Capacitors,"Electric Double Layer Capacitors (EDLC), Supercapacitors",2.5DMB10M10X35,CAP 10F 20% 2.5V THROUGH HOLE,RUBYCON CORP.,Bulk,Lead time,24 Weeks,,"1,000","1,000",,"{""Capacitance"":"" 10F"","" Tolerance"":"" 10F"","" Voltage - Rated"":"" 10F"","" ESR (Equivalent Series Resistance)"":"" 10F"","" Lifetime @ Temp"":"" 10F"","" Termination"":"" 10F"","" Mounting Type"":"" 10F"","" Package / Case"":"" 10F"","" Lead Spacing"":"" 10F"","" Size / Dimension"":"" 10F"","" Height - Seated (Max)"":"" 10F"","" Operating Temperature"":"" 10F"","" RoHS Status"":"" 10F"","" Moisture Sensitivity Level (MSL)"":"" 10F"","" Standard Package"":"" 10F"","" Other Names"":"" 10F""}",Yes,EAR99,85321000,http://www.rubycon.co.jp/en/catalog/e_pdfs/edlc/e_DMA_DMB.pdf,,
14,https://www.digikey.com/Photos/Rubycon/2.5DMB3R3M8X20.jpg,Passive Components,Capacitors,"Electric Double Layer Capacitors (EDLC), Supercapacitors",2.5DMB3R3M8X20,CAP 3.3F 20% 2.5V THROUGH HOLE,RUBYCON CORP.,Bulk,Lead time,26 Weeks,,"1,000","1,000",,"{""Capacitance"":"" 33F"","" Tolerance"":"" 33F"","" Voltage - Rated"":"" 33F"","" ESR (Equivalent Series Resistance)"":"" 33F"","" Lifetime @ Temp"":"" 33F"","" Termination"":"" 33F"","" Mounting Type"":"" 33F"","" Package / Case"":"" 33F"","" Lead Spacing"":"" 33F"","" Size / Dimension"":"" 33F"","" Height - Seated (Max)"":"" 33F"","" Operating Temperature"":"" 33F"","" RoHS Status"":"" 33F"","" Moisture Sensitivity Level (MSL)"":"" 33F"","" Standard Package"":"" 33F"","" Other Names"":"" 33F""}",Yes,EAR99,85321000,http://www.rubycon.co.jp/en/catalog/e_pdfs/edlc/e_DMA_DMB.pdf,,
15,https://www.digikey.com/Photos/Rubycon/2.5DMB22M16X25.jpg,Passive Components,Capacitors,"Electric Double Layer Capacitors (EDLC), Supercapacitors",2.5DMB22M16X25,CAP 22F 20% 2.5V THROUGH HOLE,RUBYCON CORP.,Bulk,Lead time,32 Weeks,,200,200,,"{""Capacitance"":"" 22F"","" Tolerance"":"" 22F"","" Voltage - Rated"":"" 22F"","" ESR (Equivalent Series Resistance)"":"" 22F"","" Lifetime @ Temp"":"" 22F"","" Termination"":"" 22F"","" Mounting Type"":"" 22F"","" Package / Case"":"" 22F"","" Lead Spacing"":"" 22F"","" Size / Dimension"":"" 22F"","" Height - Seated (Max)"":"" 22F"","" Operating Temperature"":"" 22F"","" RoHS Status"":"" 22F"","" Moisture Sensitivity Level (MSL)"":"" 22F"","" Standard Package"":"" 22F"","" Other Names"":"" 22F""}",Yes,EAR99,85321000,http://www.rubycon.co.jp/en/catalog/e_pdfs/edlc/e_DMA_DMB.pdf,,
16,https://www.digikey.com/Photos/Rubycon/2.5DMB50M18X40.jpg,Passive Components,Capacitors,"Electric Double Layer Capacitors (EDLC), Supercapacitors",2.5DMB50M18X40,CAP 50F 20% 2.5V THROUGH HOLE,RUBYCON CORP.,Bulk,Lead time,26 Weeks,,200,200,,"{""Capacitance"":"" 50F"","" Tolerance"":"" 50F"","" Voltage - Rated"":"" 50F"","" ESR (Equivalent Series Resistance)"":"" 50F"","" Lifetime @ Temp"":"" 50F"","" Termination"":"" 50F"","" Mounting Type"":"" 50F"","" Package / Case"":"" 50F"","" Lead Spacing"":"" 50F"","" Size / Dimension"":"" 50F"","" Height - Seated (Max)"":"" 50F"","" Operating Temperature"":"" 50F"","" RoHS Status"":"" 50F"","" Moisture Sensitivity Level (MSL)"":"" 50F"","" Standard Package"":"" 50F"","" Other Names"":"" 50F""}",Yes,EAR99,85321000,http://www.rubycon.co.jp/en/catalog/e_pdfs/edlc/e_DMA_DMB.pdf,,
17,https://,Passive Components,Capacitors,"Electric Double Layer Capacitors (EDLC), Supercapacitors",2.7DMC4.7FMEFC10X23,CAP 4.7F 20% 2.7V T/H,RUBYCON CORP.,Bulk,Lead time,20 Weeks,,"1,000","1,000",,"{""Capacitance"":"" 47F"","" Tolerance"":"" 47F"","" Voltage - Rated"":"" 47F"","" ESR (Equivalent Series Resistance)"":"" 47F"","" Lifetime @ Temp"":"" 47F"","" Termination"":"" 47F"","" Mounting Type"":"" 47F"","" Package / Case"":"" 47F"","" Lead Spacing"":"" 47F"","" Size / Dimension"":"" 47F"","" Height - Seated (Max)"":"" 47F"","" Operating Temperature"":"" 47F"","" RoHS Status"":"" 47F"","" Moisture Sensitivity Level (MSL)"":"" 47F"","" Standard Package"":"" 47F""}",Yes,EAR99,85321000,http://www.rubycon.co.jp/en/catalog/e_pdfs/edlc/e_DMC.pdf,,
18,https://www.digikey.com/photos/Rubycon/THV%20SERIES%2010mm.JPG,Passive Components,Capacitors,Aluminum Electrolytic Capacitors,50THV100M10X10.5,CAP ALUM 100UF 20% 50V SMD,RUBYCON CORP.,Tape and Reel,Lead time,,,500,500,,"{""Capacitance"":"" 100F"","" Tolerance"":"" 100F"","" Voltage - Rated"":"" 100F"","" ESR (Equivalent Series Resistance)"":"" 100F"","" Lifetime @ Temp"":"" 100F"","" Operating Temperature"":"" 100F"","" Polarization"":"" 100F"","" Ratings"":"" 100F"","" Applications"":"" 100F"","" Ripple Current @ Low Frequency"":"" 100F"","" Ripple Current @ High Frequency"":"" 100F"","" Lead Spacing"":"" 100F"","" Size / Dimension"":"" 100F"","" Height - Seated (Max)"":"" 100F"","" Surface Mount Land Size"":"" 100F"","" Mounting Type"":"" 100F"","" Package / Case"":"" 100F"","" RoHS Status"":"" 100F"","" Moisture Sensitivity Level (MSL)"":"" 100F"","" Standard Package"":"" 100F"","" Other Names"":"" 100F""}",Yes,EAR99,85321000,http://www.rubycon.co.jp/en/catalog/e_pdfs/aluminum/e_THV.pdf,,
19,https://www.digikey.com/photos/Rubycon/THV%20SERIES%2010mm.JPG,Passive Components,Capacitors,Aluminum Electrolytic Capacitors,50THV100M10X10.5,CAP ALUM 100UF 20% 50V SMD,RUBYCON CORP.,Reel,Lead time,,,1,1,,"{""Capacitance"":"" 100F"","" Tolerance"":"" 100F"","" Voltage - Rated"":"" 100F"","" ESR (Equivalent Series Resistance)"":"" 100F"","" Lifetime @ Temp"":"" 100F"","" Operating Temperature"":"" 100F"","" Polarization"":"" 100F"","" Ratings"":"" 100F"","" Applications"":"" 100F"","" Ripple Current @ Low Frequency"":"" 100F"","" Ripple Current @ High Frequency"":"" 100F"","" Lead Spacing"":"" 100F"","" Size / Dimension"":"" 100F"","" Height - Seated (Max)"":"" 100F"","" Surface Mount Land Size"":"" 100F"","" Mounting Type"":"" 100F"","" Package / Case"":"" 100F"","" RoHS Status"":"" 100F"","" Moisture Sensitivity Level (MSL)"":"" 100F"","" Standard Package"":"" 100F"","" Other Names"":"" 100F""}",Yes,EAR99,85321000,http://www.rubycon.co.jp/en/catalog/e_pdfs/aluminum/e_THV.pdf,,
20,https://www.digikey.com/Photos/Rubycon/50PX330MEFC10X16.JPG,Passive Components,Capacitors,Aluminum Electrolytic Capacitors,25PX1000MEFCT810X16,CAP ALUM 1000UF 20% 25V RADIAL,RUBYCON CORP.,Tape,Lead time,,,1,1,,"{""Capacitance"":"" 1000F"","" Tolerance"":"" 1000F"","" Voltage - Rated"":"" 1000F"","" ESR (Equivalent Series Resistance)"":"" 1000F"","" Lifetime @ Temp"":"" 1000F"","" Operating Temperature"":"" 1000F"","" Polarization"":"" 1000F"","" Ratings"":"" 1000F"","" Applications"":"" 1000F"","" Ripple Current @ Low Frequency"":"" 1000F"","" Ripple Current @ High Frequency"":"" 1000F"","" Lead Spacing"":"" 1000F"","" Size / Dimension"":"" 1000F"","" Height - Seated (Max)"":"" 1000F"","" Surface Mount Land Size"":"" 1000F"","" Mounting Type"":"" 1000F"","" Package / Case"":"" 1000F"","" RoHS Status"":"" 1000F"","" Moisture Sensitivity Level (MSL)"":"" 1000F"","" Standard Package"":"" 1000F"","" Other Names"":"" 1000F""}",Yes,EAR99,85321000,http://www.rubycon.co.jp/en/catalog/e_pdfs/aluminum/e_px.pdf,,
21,https://www.digikey.com/photos/Rubycon/THV%20SERIES%2010mm.JPG,Passive Components,Capacitors,Aluminum Electrolytic Capacitors,50THV100M10X10.5,CAP ALUM 100UF 20% 50V SMD,RUBYCON CORP.,Tape,Lead time,,,1,1,,"{""Capacitance"":"" 100F"","" Tolerance"":"" 100F"","" Voltage - Rated"":"" 100F"","" ESR (Equivalent Series Resistance)"":"" 100F"","" Lifetime @ Temp"":"" 100F"","" Operating Temperature"":"" 100F"","" Polarization"":"" 100F"","" Ratings"":"" 100F"","" Applications"":"" 100F"","" Ripple Current @ Low Frequency"":"" 100F"","" Ripple Current @ High Frequency"":"" 100F"","" Lead Spacing"":"" 100F"","" Size / Dimension"":"" 100F"","" Height - Seated (Max)"":"" 100F"","" Surface Mount Land Size"":"" 100F"","" Mounting Type"":"" 100F"","" Package / Case"":"" 100F"","" RoHS Status"":"" 100F"","" Moisture Sensitivity Level (MSL)"":"" 100F"","" Standard Package"":"" 100F"","" Other Names"":"" 100F""}",Yes,EAR99,85321000,http://www.rubycon.co.jp/en/catalog/e_pdfs/aluminum/e_THV.pdf,,
22,https://www.digikey.com/Photos/Rubycon/16ZLH680MEFC10X12.5.jpg,Passive Components,Capacitors,Aluminum Electrolytic Capacitors,25ZLH470MEFC10X12.5,CAP ALUM 470UF 20% 25V RADIAL,RUBYCON CORP.,Bulk,Lead time,,,"1,000","1,000",,"{""Capacitance"":"" 470F"","" Tolerance"":"" 470F"","" Voltage - Rated"":"" 470F"","" ESR (Equivalent Series Resistance)"":"" 470F"","" Lifetime @ Temp"":"" 470F"","" Operating Temperature"":"" 470F"","" Polarization"":"" 470F"","" Ratings"":"" 470F"","" Applications"":"" 470F"","" Ripple Current @ Low Frequency"":"" 470F"","" Ripple Current @ High Frequency"":"" 470F"","" Impedance"":"" 470F"","" Lead Spacing"":"" 470F"","" Size / Dimension"":"" 470F"","" Height - Seated (Max)"":"" 470F"","" Surface Mount Land Size"":"" 470F"","" Mounting Type"":"" 470F"","" Package / Case"":"" 470F"","" RoHS Status"":"" 470F"","" Moisture Sensitivity Level (MSL)"":"" 470F"","" Standard Package"":"" 470F"","" Other Names"":"" 470F""}",Yes,EAR99,85321000,http://www.rubycon.co.jp/en/catalog/e_pdfs/aluminum/e_zlh.pdf,,ZLH Series Capacitors
23,https://www.digikey.com/Photos/Rubycon/MFG_PEV-Series_8X10.5.jpg,Passive Components,Capacitors,Aluminum - Polymer Capacitors,50PEV100M10X10.5,CAP ALUM POLY HYB 100UF 50V SMD,RUBYCON CORP.,Tape,Lead time,,,1,1,,"{""Type"":"" Hybrid"","" Capacitance"":"" Hybrid"","" Tolerance"":"" Hybrid"","" Voltage - Rated"":"" Hybrid"","" ESR (Equivalent Series Resistance)"":"" Hybrid"","" Lifetime @ Temp"":"" Hybrid"","" Operating Temperature"":"" Hybrid"","" Ratings"":"" Hybrid"","" Applications"":"" Hybrid"","" Ripple Current @ Low Frequency"":"" Hybrid"","" Ripple Current @ High Frequency"":"" Hybrid"","" Lead Spacing"":"" Hybrid"","" Size / Dimension"":"" Hybrid"","" Height - Seated (Max)"":"" Hybrid"","" Surface Mount Land Size"":"" Hybrid"","" Mounting Type"":"" Hybrid"","" Package / Case"":"" Hybrid"","" RoHS Status"":"" Hybrid"","" Moisture Sensitivity Level (MSL)"":"" Hybrid"","" Standard Package"":"" Hybrid"","" Other Names"":"" Hybrid""}",Yes,EAR99,85321000,http://www.rubycon.co.jp/en/catalog/e_pdfs/pzcap/e_PEV.pdf,,PEV Series Capacitors
24,https://www.digikey.com/Photos/Rubycon/MFG_PEV-Series_8X10.5.jpg,Passive Components,Capacitors,Aluminum - Polymer Capacitors,50PEV100M10X10.5,CAP ALUM POLY HYB 100UF 50V SMD,RUBYCON CORP.,Reel,Lead time,,,1,1,,"{""Type"":"" Hybrid"","" Capacitance"":"" Hybrid"","" Tolerance"":"" Hybrid"","" Voltage - Rated"":"" Hybrid"","" ESR (Equivalent Series Resistance)"":"" Hybrid"","" Lifetime @ Temp"":"" Hybrid"","" Operating Temperature"":"" Hybrid"","" Ratings"":"" Hybrid"","" Applications"":"" Hybrid"","" Ripple Current @ Low Frequency"":"" Hybrid"","" Ripple Current @ High Frequency"":"" Hybrid"","" Lead Spacing"":"" Hybrid"","" Size / Dimension"":"" Hybrid"","" Height - Seated (Max)"":"" Hybrid"","" Surface Mount Land Size"":"" Hybrid"","" Mounting Type"":"" Hybrid"","" Package / Case"":"" Hybrid"","" RoHS Status"":"" Hybrid"","" Moisture Sensitivity Level (MSL)"":"" Hybrid"","" Standard Package"":"" Hybrid"","" Other Names"":"" Hybrid""}",Yes,EAR99,85321000,http://www.rubycon.co.jp/en/catalog/e_pdfs/pzcap/e_PEV.pdf,,PEV Series Capacitors
25,https://www.digikey.com/Photos/Rubycon/MFG_PZF-SERIES.jpg,Passive Components,Capacitors,Aluminum - Polymer Capacitors,50PZF100M10X9,CAP ALUM POLY HYB 100UF 50V T/H,RUBYCON CORP.,Bulk,Lead time,,,"1,000","1,000",,"{""Type"":"" Hybrid"","" Capacitance"":"" Hybrid"","" Tolerance"":"" Hybrid"","" Voltage - Rated"":"" Hybrid"","" ESR (Equivalent Series Resistance)"":"" Hybrid"","" Lifetime @ Temp"":"" Hybrid"","" Operating Temperature"":"" Hybrid"","" Ratings"":"" Hybrid"","" Applications"":"" Hybrid"","" Ripple Current @ Low Frequency"":"" Hybrid"","" Ripple Current @ High Frequency"":"" Hybrid"","" Lead Spacing"":"" Hybrid"","" Size / Dimension"":"" Hybrid"","" Height - Seated (Max)"":"" Hybrid"","" Surface Mount Land Size"":"" Hybrid"","" Mounting Type"":"" Hybrid"","" Package / Case"":"" Hybrid"","" RoHS Status"":"" Hybrid"","" Moisture Sensitivity Level (MSL)"":"" Hybrid"","" Standard Package"":"" Hybrid"","" Other Names"":"" Hybrid""}",Yes,EAR99,85321000,http://www.rubycon.co.jp/en/catalog/e_pdfs/pzcap/e_PZF.pdf,,PZ-Cap Hybrid Capacitors - Conductive Polymer/Aluminum Electrolytic Type
