Product Photo,Group Category,Product Category ,Product Sub-Category,Manufacturer Name,Available packaging,Stock Status,ROHS,ECCM,Lead Time,HSCode,Short Description,Price,Technical Specification,Datasheet Link,Manufacturer Part No,Quantity Available,Qty Multiple,Qty Min
https://static.wixstatic.com/media/7db2d6_2a1c0b057a534d76b9d4a4ece968921a~mv2.jpg,Electromechanical Components,Rotary Switch,Rotary,Grayhill,BULK,Lead time,Yes,EAR 99,18 weeks,,42M36-05-2-02N,87.91,,https://www.grayhill.com/documents/M3786-4-Datasheet,M3786/4-0653,,10,1
https://static.wixstatic.com/media/7db2d6_2a1c0b057a534d76b9d4a4ece968921a~mv2.jpg,Electromechanical Components,Rotary Switch,Rotary,Grayhill,BULK,Lead time,,,,,,,,https://www.grayhill.com/documents/M3786-4-Datasheet,M3786/4-0656,,,
https://static.wixstatic.com/media/7db2d6_2a1c0b057a534d76b9d4a4ece968921a~mv2.jpg,Electromechanical Components,Rotary Switch,Rotary,Grayhill,BULK,Lead time,,,,,,,,https://www.grayhill.com/documents/M3786-4-Datasheet,M3786/4-0664,,,
https://static.wixstatic.com/media/7db2d6_2a1c0b057a534d76b9d4a4ece968921a~mv2.jpg,Electromechanical Components,Rotary Switch,Rotary,Grayhill,BULK,Lead time,,,,,,,,https://www.grayhill.com/documents/M3786-4-Datasheet,M3786/4-0670,,,
https://static.wixstatic.com/media/7db2d6_2a1c0b057a534d76b9d4a4ece968921a~mv2.jpg,Electromechanical Components,Rotary Switch,Rotary,Grayhill,BULK,Lead time,,,,,,,,https://www.grayhill.com/documents/M3786-4-Datasheet,M3786/4-0732,,,
https://static.wixstatic.com/media/7db2d6_2a1c0b057a534d76b9d4a4ece968921a~mv2.jpg,Electromechanical Components,Rotary Switch,Rotary,Grayhill,BULK,Lead time,,,,,,,,https://www.grayhill.com/documents/M3786-4-Datasheet,M3786/4-0777,,,
https://static.wixstatic.com/media/7db2d6_2a1c0b057a534d76b9d4a4ece968921a~mv2.jpg,Electromechanical Components,Rotary Switch,Rotary,Grayhill,BULK,Lead time,Yes,EAR 99,18 weeks,,44M30-12-1-12N-C,210.36,,https://www.grayhill.com/documents/M3786-4-Datasheet,M3786/4-0779,,10,1
https://static.wixstatic.com/media/7db2d6_2a1c0b057a534d76b9d4a4ece968921a~mv2.jpg,Electromechanical Components,Rotary Switch,Rotary,Grayhill,BULK,Lead time,,,,,,,,https://www.grayhill.com/documents/M3786-4-Datasheet,M3786/4-0833,,,
https://static.wixstatic.com/media/7db2d6_2a1c0b057a534d76b9d4a4ece968921a~mv2.jpg,Electromechanical Components,Rotary Switch,Rotary,Grayhill,BULK,Lead time,Yes,EAR 99,18 weeks,,42M36-12-1-10N-C,196.75,,https://www.grayhill.com/documents/M3786-4-Datasheet,M3786/4-0853,,10,1
https://static.wixstatic.com/media/7db2d6_2a1c0b057a534d76b9d4a4ece968921a~mv2.jpg,Electromechanical Components,Rotary Switch,Rotary,Grayhill,BULK,Lead time,Yes,EAR 99,18 weeks,,44M45-01-1-02N,46.67,,https://www.grayhill.com/documents/M3786-4-Datasheet,M3786/4-0865,,10,1
https://static.wixstatic.com/media/7db2d6_2a1c0b057a534d76b9d4a4ece968921a~mv2.jpg,Electromechanical Components,Rotary Switch,Rotary,Grayhill,BULK,Lead time,Yes,EAR 99,18 weeks,,44M45-01-1-03N,47.24,,https://www.grayhill.com/documents/M3786-4-Datasheet,M3786/4-0866,,10,1
