Product Photo,Group Category,Product Category ,Product Sub-Category,Manufacturer Name,Available packaging,Stock Status,ROHS,ECCN,Lead Time,HSCode,Short Description,Price,Technical Specification,Datasheet Link,Manufacturer Part No,Quantity Available,Qty Multiple,Qty Min,COO,Series
https://static.wixstatic.com/media/7db2d6_2178fe6c6b8e45efb40d76509b4d4214~mv2.jpg,Electromechanical Components,Rotary Switch,Rotary,"GRAYHILL, INC.",Bulk,Lead time,,,,,,,,https://www.grayhill.com/documents/58-Datasheet,58J8P45-01B02N,,,,,
https://static.wixstatic.com/media/7db2d6_2178fe6c6b8e45efb40d76509b4d4214~mv2.jpg,Electromechanical Components,Rotary Switch,Rotary,"GRAYHILL, INC.",Bulk,Lead time,,,,,,,,https://www.grayhill.com/documents/58-Datasheet,58J8P45-01B03N,,,,,
https://static.wixstatic.com/media/7db2d6_2178fe6c6b8e45efb40d76509b4d4214~mv2.jpg,Electromechanical Components,Rotary Switch,Rotary,"GRAYHILL, INC.",Bulk,Lead time,Yes,EAR 99,24 weeks,,"58J8P45-01-1-04N,KEY",24.46,,https://www.grayhill.com/documents/58-Datasheet,58J8P45-01B04N,,25,1,USA,58
https://static.wixstatic.com/media/7db2d6_2178fe6c6b8e45efb40d76509b4d4214~mv2.jpg,Electromechanical Components,Rotary Switch,Rotary,"GRAYHILL, INC.",Bulk,Lead time,Yes,EAR 99,24 weeks,,"58J8P45-01-1-05N,KEY",24.46,,https://www.grayhill.com/documents/58-Datasheet,58J8P45-01B05N,,25,1,USA,58
https://static.wixstatic.com/media/7db2d6_2178fe6c6b8e45efb40d76509b4d4214~mv2.jpg,Electromechanical Components,Rotary Switch,Rotary,"GRAYHILL, INC.",Bulk,Lead time,,,,,,,,https://www.grayhill.com/documents/58-Datasheet,58J8P45-01B08N,,,,,
https://static.wixstatic.com/media/7db2d6_2178fe6c6b8e45efb40d76509b4d4214~mv2.jpg,Electromechanical Components,Rotary Switch,Rotary,"GRAYHILL, INC.",Bulk,Lead time,,,,,,,,https://www.grayhill.com/documents/58-Datasheet,58J8P45-01C04S,,,,,
https://static.wixstatic.com/media/7db2d6_2178fe6c6b8e45efb40d76509b4d4214~mv2.jpg,Electromechanical Components,Rotary Switch,Rotary,"GRAYHILL, INC.",Bulk,Lead time,Yes,EAR 99,24 weeks,,"58J8P90-01-1-02N,KEY",30.57,,https://www.grayhill.com/documents/58-Datasheet,58J8P90-01B02N,,25,1,USA,58
https://static.wixstatic.com/media/7db2d6_2178fe6c6b8e45efb40d76509b4d4214~mv2.jpg,Electromechanical Components,Rotary Switch,Rotary,"GRAYHILL, INC.",Bulk,Lead time,,,,,,,,https://www.grayhill.com/documents/58-Datasheet,58J8P90-01B03N,,,,,
https://static.wixstatic.com/media/7db2d6_2178fe6c6b8e45efb40d76509b4d4214~mv2.jpg,Electromechanical Components,Rotary Switch,Rotary,"GRAYHILL, INC.",Bulk,Lead time,,,,,,,,https://www.grayhill.com/documents/58-Datasheet,58J8P90-01B04N,,,,,
https://static.wixstatic.com/media/7db2d6_2178fe6c6b8e45efb40d76509b4d4214~mv2.jpg,Electromechanical Components,Rotary Switch,Rotary,"GRAYHILL, INC.",Bulk,Lead time,,,,,,,,https://www.grayhill.com/documents/58-Datasheet,58J8P90-01C02N,,,,,
https://static.wixstatic.com/media/7db2d6_2178fe6c6b8e45efb40d76509b4d4214~mv2.jpg,Electromechanical Components,Rotary Switch,Rotary,"GRAYHILL, INC.",Bulk,Lead time,,,,,,,,https://www.grayhill.com/documents/58-Datasheet,58J9A36-01A10N,,,,,
https://static.wixstatic.com/media/7db2d6_2178fe6c6b8e45efb40d76509b4d4214~mv2.jpg,Electromechanical Components,Rotary Switch,Rotary,"GRAYHILL, INC.",Bulk,Lead time,,,,,,,,https://www.grayhill.com/documents/58-Datasheet,58J9A36-01A10S,,,,,
https://static.wixstatic.com/media/7db2d6_2178fe6c6b8e45efb40d76509b4d4214~mv2.jpg,Electromechanical Components,Rotary Switch,Rotary,"GRAYHILL, INC.",Bulk,Lead time,Yes,EAR 99,24 weeks,,"58J9A36-01-1-02N,KEY",24.46,,https://www.grayhill.com/documents/58-Datasheet,58J9A36-01B02N,,25,1,USA,58
https://static.wixstatic.com/media/7db2d6_2178fe6c6b8e45efb40d76509b4d4214~mv2.jpg,Electromechanical Components,Rotary Switch,Rotary,"GRAYHILL, INC.",Bulk,Lead time,,,,,,,,https://www.grayhill.com/documents/58-Datasheet,58J9A36-01B02S,,,,,
https://static.wixstatic.com/media/7db2d6_2178fe6c6b8e45efb40d76509b4d4214~mv2.jpg,Electromechanical Components,Rotary Switch,Rotary,"GRAYHILL, INC.",Bulk,Lead time,Yes,EAR 99,24 weeks,,"58J9A36-01-1-03N,KEY",24.46,,https://www.grayhill.com/documents/58-Datasheet,58J9A36-01B03N,,25,1,USA,58
https://static.wixstatic.com/media/7db2d6_2178fe6c6b8e45efb40d76509b4d4214~mv2.jpg,Electromechanical Components,Rotary Switch,Rotary,"GRAYHILL, INC.",Bulk,Lead time,,,,,,,,https://www.grayhill.com/documents/58-Datasheet,58J9A36-01B03S,,,,,
https://static.wixstatic.com/media/7db2d6_2178fe6c6b8e45efb40d76509b4d4214~mv2.jpg,Electromechanical Components,Rotary Switch,Rotary,"GRAYHILL, INC.",Bulk,Lead time,,,,,,,,https://www.grayhill.com/documents/58-Datasheet,58J9A36-01B04N,,,,,
https://static.wixstatic.com/media/7db2d6_2178fe6c6b8e45efb40d76509b4d4214~mv2.jpg,Electromechanical Components,Rotary Switch,Rotary,"GRAYHILL, INC.",Bulk,Lead time,,,,,,,,https://www.grayhill.com/documents/58-Datasheet,58J9A36-01B04S,,,,,
https://static.wixstatic.com/media/7db2d6_2178fe6c6b8e45efb40d76509b4d4214~mv2.jpg,Electromechanical Components,Rotary Switch,Rotary,"GRAYHILL, INC.",Bulk,Lead time,Yes,EAR 99,24 weeks,,"58J9A36-01-1-05N,KEY",24.46,,https://www.grayhill.com/documents/58-Datasheet,58J9A36-01B05N,,25,1,USA,58
https://static.wixstatic.com/media/7db2d6_2178fe6c6b8e45efb40d76509b4d4214~mv2.jpg,Electromechanical Components,Rotary Switch,Rotary,"GRAYHILL, INC.",Bulk,Lead time,Yes,EAR 99,24 weeks,,"58J9A36-01-1-05S,KEY",25.47,,https://www.grayhill.com/documents/58-Datasheet,58J9A36-01B05S,,25,1,USA,58
https://static.wixstatic.com/media/7db2d6_2178fe6c6b8e45efb40d76509b4d4214~mv2.jpg,Electromechanical Components,Rotary Switch,Rotary,"GRAYHILL, INC.",Bulk,Lead time,,,,,,,,https://www.grayhill.com/documents/58-Datasheet,58J9A36-01B06N,,,,,
https://static.wixstatic.com/media/7db2d6_2178fe6c6b8e45efb40d76509b4d4214~mv2.jpg,Electromechanical Components,Rotary Switch,Rotary,"GRAYHILL, INC.",Bulk,Lead time,,,,,,,,https://www.grayhill.com/documents/58-Datasheet,58J9A36-01B06S,,,,,
https://static.wixstatic.com/media/7db2d6_2178fe6c6b8e45efb40d76509b4d4214~mv2.jpg,Electromechanical Components,Rotary Switch,Rotary,"GRAYHILL, INC.",Bulk,Lead time,,,,,,,,https://www.grayhill.com/documents/58-Datasheet,58J9A36-01B07N,,,,,
https://static.wixstatic.com/media/7db2d6_2178fe6c6b8e45efb40d76509b4d4214~mv2.jpg,Electromechanical Components,Rotary Switch,Rotary,"GRAYHILL, INC.",Bulk,Lead time,,,,,,,,https://www.grayhill.com/documents/58-Datasheet,58J9A36-01B07S,,,,,
https://static.wixstatic.com/media/7db2d6_2178fe6c6b8e45efb40d76509b4d4214~mv2.jpg,Electromechanical Components,Rotary Switch,Rotary,"GRAYHILL, INC.",Bulk,Lead time,,,,,,,,https://www.grayhill.com/documents/58-Datasheet,58J9A36-01B08N,,,,,
https://static.wixstatic.com/media/7db2d6_2178fe6c6b8e45efb40d76509b4d4214~mv2.jpg,Electromechanical Components,Rotary Switch,Rotary,"GRAYHILL, INC.",Bulk,Lead time,,,,,,,,https://www.grayhill.com/documents/58-Datasheet,58J9A36-01B08S,,,,,
https://static.wixstatic.com/media/7db2d6_2178fe6c6b8e45efb40d76509b4d4214~mv2.jpg,Electromechanical Components,Rotary Switch,Rotary,"GRAYHILL, INC.",Bulk,Lead time,,,,,,,,https://www.grayhill.com/documents/58-Datasheet,58J9A36-01B09N,,,,,
https://static.wixstatic.com/media/7db2d6_2178fe6c6b8e45efb40d76509b4d4214~mv2.jpg,Electromechanical Components,Rotary Switch,Rotary,"GRAYHILL, INC.",Bulk,Lead time,,,,,,,,https://www.grayhill.com/documents/58-Datasheet,58J9A36-01B09S,,,,,
