Product Photo,Group Category,Product Category ,Product Sub-Category,Manufacturer Name,Available packaging,Stock Status,ROHS,ECCN,Lead Time,HSCode,Short Description,Price,Technical Specification,Datasheet Link,Manufacturer Part No,Quantity Available,Qty Multiple,Qty Min,COO,Series
https://static.wixstatic.com/media/7db2d6_a449361e19b14a3db1cb0d1d6f61531c~mv2.jpg,Electromechanical Components,Rotary Switch,Rotary,"GRAYHILL, INC.",Bulk,Lead time,,,,,,,,https://www.grayhill.com/documents/53-Datasheet,53HS15-02-8-02N,,,,,
https://static.wixstatic.com/media/7db2d6_a449361e19b14a3db1cb0d1d6f61531c~mv2.jpg,Electromechanical Components,Rotary Switch,Rotary,"GRAYHILL, INC.",Bulk,Lead time,,,,,,,,https://www.grayhill.com/documents/53-Datasheet,53HS15-02-8-03N,,,,,
https://static.wixstatic.com/media/7db2d6_a449361e19b14a3db1cb0d1d6f61531c~mv2.jpg,Electromechanical Components,Rotary Switch,Rotary,"GRAYHILL, INC.",Bulk,Lead time,Yes,EAR 99,18 weeks,,53HS15-02-1-24N-C,86.64,,https://www.grayhill.com/documents/53-Datasheet,53HS15-02A24N,,10,1,USA,53
https://static.wixstatic.com/media/7db2d6_a449361e19b14a3db1cb0d1d6f61531c~mv2.jpg,Electromechanical Components,Rotary Switch,Rotary,"GRAYHILL, INC.",Bulk,Lead time,,,,,,,,https://www.grayhill.com/documents/53-Datasheet,53HS15-02A24S,,,,,
https://static.wixstatic.com/media/7db2d6_a449361e19b14a3db1cb0d1d6f61531c~mv2.jpg,Electromechanical Components,Rotary Switch,Rotary,"GRAYHILL, INC.",Bulk,Lead time,,,,,,,,https://www.grayhill.com/documents/53-Datasheet,53HS15-02B24N,,,,,
https://static.wixstatic.com/media/7db2d6_a449361e19b14a3db1cb0d1d6f61531c~mv2.jpg,Electromechanical Components,Rotary Switch,Rotary,"GRAYHILL, INC.",Bulk,Lead time,Yes,EAR 99,18 weeks,,53HS15-02-1-24S-F,86.64,,https://www.grayhill.com/documents/53-Datasheet,53HS15-02B24S,,10,1,USA,53
https://static.wixstatic.com/media/7db2d6_a449361e19b14a3db1cb0d1d6f61531c~mv2.jpg,Electromechanical Components,Rotary Switch,Rotary,"GRAYHILL, INC.",Bulk,Lead time,,,,,,,,https://www.grayhill.com/documents/53-Datasheet,53HS15-02L02N,,,,,
https://static.wixstatic.com/media/7db2d6_a449361e19b14a3db1cb0d1d6f61531c~mv2.jpg,Electromechanical Components,Rotary Switch,Rotary,"GRAYHILL, INC.",Bulk,Lead time,Yes,EAR 99,18 weeks,,53HS15-02-12-02N,216.01,,https://www.grayhill.com/documents/53-Datasheet,53HS15-02N02N,,10,1,USA,53
https://static.wixstatic.com/media/7db2d6_a449361e19b14a3db1cb0d1d6f61531c~mv2.jpg,Electromechanical Components,Rotary Switch,Rotary,"GRAYHILL, INC.",Bulk,Lead time,Yes,EAR 99,18 weeks,,53HS15-02-12-02S,216.01,,https://www.grayhill.com/documents/53-Datasheet,53HS15-02N02S,,10,1,USA,53
https://static.wixstatic.com/media/7db2d6_a449361e19b14a3db1cb0d1d6f61531c~mv2.jpg,Electromechanical Components,Rotary Switch,Rotary,"GRAYHILL, INC.",Bulk,Lead time,,,,,,,,https://www.grayhill.com/documents/53-Datasheet,53HS15-03-1-02N,,,,,
