Sr. no,Product Photo,Group Category,Product Category,Product Sub-Category,Manufacturer Part No,Short Description ,Manufacturer Name,Available packaging,Stock Status,Lead Time,Quantity Available,Qty Min,Qty Multiple,Price,Technical Specification,ROHS,ECCM,HSCode,Datasheet Link,COO,Series
126,,Interconnect,Cable Assemblies,Between Series Adapter Cables,43-11751,CONN MALE M12,CONEC,Bag,Lead time,11 Weeks,,1,1,,"{""Connector Type"":"" D-Sub 09 pos Male"","" Right Angle to Circular 04 pos Male"","" Length"":"" ""984 (300m)"""","" Cable Type"":"" Round"","" Twin Axial"","" Color"":"" Violet"","" Shielding"":"" Shielded"","" Usage"":"" -"","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 1""}",Yes,EAR99,85444220,https://conec.com/catalog/en/download/download/drawing/?sku=43-11751,,
127,,Interconnect,Cable Assemblies,Between Series Adapter Cables,43-11758,CONN MALE M12,CONEC,Bag,Lead time,11 Weeks,,1,1,,"{""Connector Type"":"" D-Sub 09 pos Male"","" Right Angle to Circular 04 pos Female and Circular 04 pos Male"","" Length"":"" ""656 (200m)"""","" Cable Type"":"" Round"","" Twin Axial"","" Color"":"" Violet"","" Shielding"":"" Shielded"","" Usage"":"" -"","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 1""}",Yes,EAR99,85444220,https://conec.com/catalog/en/download/download/drawing/?sku=43-11758,,
128,,Interconnect,Cable Assemblies,Between Series Adapter Cables,43-11760,CONN MALE M12,CONEC,Bag,Lead time,11 Weeks,,1,1,,"{""Connector Type"":"" D-Sub 09 pos Male"","" Right Angle to Circular 04 pos Female and Circular 04 pos Male"","" Length"":"" ""328 (100m)"""","" Cable Type"":"" Round"","" Color"":"" Violet"","" Shielding"":"" Shielded"","" Usage"":"" Industrial Environments"","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 1""}",Yes,EAR99,85444220,https://conec.com/catalog/en/download/download/drawing/?sku=43-11760,,
129,,Interconnect,Cable Assemblies,Other Cable Assemblies,17-103334,CABLE MOD 8P8C PLUG-PLUG 3.28,CONEC,Bag,Lead time,10 Weeks,,30,30,,"{""Cable Type"":"" Round Cable"","" Connector Type"":"" Plug to Plug"","" Mounting Type"":"" Free Hanging (In-Line)"","" Number of Positions/Contacts"":"" 8p8c (RJ45"","" Ethernet)"","" Length"":"" ""328 (100m)"""","" Shielding"":"" Unshielded"","" Color"":"" Green"","" Features"":"" Molded Plugs"","" Style"":"" Cat5e"","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 30""}",Yes,EAR99,85444220,https://conec.com/catalog/en/download/download/drawing/?sku=17-103294,,
130,,Interconnect,Cable Assemblies,Other Cable Assemblies,17-100784,CABLE MOD 8P8C PLUG-PLUG 13.12,CONEC,Bag,Lead time,10 Weeks,,1,1,,"{""Cable Type"":"" Round Cable"","" Connector Type"":"" Plug to Plug"","" Mounting Type"":"" Free Hanging (In-Line)"","" Number of Positions/Contacts"":"" 8p8c (RJ45"","" Ethernet)"","" Length"":"" ""1312 (400m)"""","" Shielding"":"" Unshielded"","" Color"":"" Yellow"","" Features"":"" Molded Plugs"","" Style"":"" Cat5e"","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" Not Applicable"","" Standard Package"":"" 1""}",Yes,EAR99,85444220,,,
131,,Interconnect,Cable Assemblies,Other Cable Assemblies,17-100804,CABLE MOD 8P8C PLUG-PLUG 6.56,CONEC,Bag,Lead time,10 Weeks,,1,1,,"{""Cable Type"":"" Round Cable"","" Connector Type"":"" Plug to Plug"","" Mounting Type"":"" Free Hanging (In-Line)"","" Number of Positions/Contacts"":"" 8p8c (RJ45"","" Ethernet)"","" Length"":"" ""656 (200m)"""","" Shielding"":"" Unshielded"","" Color"":"" White"","" Features"":"" Molded Plugs"","" Style"":"" Cat5e"","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" Not Applicable"","" Standard Package"":"" 1""}",Yes,EAR99,85444220,,,
132,,Interconnect,Cable Assemblies,Other Cable Assemblies,17-103324,CABLE MOD 8P8C PLUG-PLUG 3.28,CONEC,Bag,Lead time,10 Weeks,,30,30,,"{""Cable Type"":"" Round Cable"","" Connector Type"":"" Plug to Plug"","" Mounting Type"":"" Free Hanging (In-Line)"","" Number of Positions/Contacts"":"" 8p8c (RJ45"","" Ethernet)"","" Length"":"" ""328 (100m)"""","" Shielding"":"" Unshielded"","" Color"":"" Red"","" Features"":"" Molded Plugs"","" Style"":"" Cat5e"","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 30""}",Yes,EAR99,85444220,https://conec.com/catalog/en/download/download/drawing/?sku=17-103294,,
133,,Interconnect,Cable Assemblies,Other Cable Assemblies,17-103354,CABLE MOD 8P8C PLUG-PLUG 3.28,CONEC,Bag,Lead time,10 Weeks,,30,30,,"{""Cable Type"":"" Round Cable"","" Connector Type"":"" Plug to Plug"","" Mounting Type"":"" Free Hanging (In-Line)"","" Number of Positions/Contacts"":"" 8p8c (RJ45"","" Ethernet)"","" Length"":"" ""328 (100m)"""","" Shielding"":"" Unshielded"","" Color"":"" White"","" Features"":"" Molded Plugs"","" Style"":"" Cat5e"","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 30""}",Yes,EAR99,85444220,https://conec.com/catalog/en/download/download/drawing/?sku=17-103294,,
134,,Interconnect,Cable Assemblies,Other Cable Assemblies,17-103314,CABLE MOD 8P8C PLUG-PLUG 3.28,CONEC,Bag,Lead time,10 Weeks,,1,1,,"{""Cable Type"":"" Round Cable"","" Connector Type"":"" Plug to Plug"","" Mounting Type"":"" Free Hanging (In-Line)"","" Number of Positions/Contacts"":"" 8p8c (RJ45"","" Ethernet)"","" Length"":"" ""328 (100m)"""","" Shielding"":"" Unshielded"","" Color"":"" Blue"","" Features"":"" Molded Plugs"","" Style"":"" Cat5e"","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 1""}",Yes,EAR99,85444220,https://conec.com/catalog/en/download/download/drawing/?sku=17-103294,,
135,,Interconnect,Cable Assemblies,Other Cable Assemblies,17-101354,CABLE MOD 8P8C PLUG-PLUG 1.64,CONEC,Bag,Lead time,10 Weeks,,30,30,,"{""Cable Type"":"" Round Cable"","" Connector Type"":"" Plug to Plug"","" Mounting Type"":"" Free Hanging (In-Line)"","" Number of Positions/Contacts"":"" 8p8c (RJ45"","" Ethernet)"","" Length"":"" ""164 (5000mm)"""","" Shielding"":"" -"","" Color"":"" Black"","" Features"":"" -"","" Style"":"" -"","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 30""}",Yes,EAR99,85444220,,,
136,,Interconnect,Cable Assemblies,USB Cables,17-230161,CONN USB PATCH CORD 2M,CONEC,Bag,Lead time,10 Weeks,,25,25,,"{""Configuration"":"" A Male to A Male"","" Length"":"" ""656 (200m)"""","" Specifications"":"" USB 20"","" Wire Gauge"":"" -"","" Shielding"":"" -"","" Color"":"" -"","" Style"":"" -"","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 25""}",Yes,EAR99,85444220,,,
137,,Interconnect,Cable Assemblies,USB Cables,17-200501,CONN USB PATCH CORD 4.5M IP67,CONEC,Bag,Lead time,10 Weeks,,10,10,,"{""Configuration"":"" A Male to B Male (Circular Coupling)"","" Length"":"" ""1476 (450m)"""","" Specifications"":"" USB 20"","" Wire Gauge"":"" 24 AWG"","" 28 AWG"","" Shielding"":"" Shielded"","" Color"":"" Black"","" Style"":"" Industrial Environments - IP67"","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 10""}",Yes,EAR99,85444220,https://conec.com/catalog/en/download/download/drawing/?sku=17-200481,,
138,,Interconnect,Cable Assemblies,USB Cables,17-200531,CONN USB PATCH CORD 4.5M IP67,CONEC,Bag,Lead time,10 Weeks,,10,10,,"{""Configuration"":"" A Male to A Male (Circular Coupling)"","" Length"":"" ""1476 (450m)"""","" Specifications"":"" USB 20"","" Wire Gauge"":"" 24 AWG"","" 28 AWG"","" Shielding"":"" Shielded"","" Color"":"" Black"","" Style"":"" Industrial Environments - IP67"","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 10""}",Yes,EAR99,85444220,https://conec.com/catalog/en/download/download/drawing/?sku=17-200511,,
139,,Interconnect,Cable Assemblies,USB Cables,17-200541,CONN USB PATCH CORD 2M IP67,CONEC,Bag,Lead time,10 Weeks,,10,10,,"{""Configuration"":"" A Male to A Male (Circular Coupling)"","" Length"":"" ""656 (200m)"""","" Specifications"":"" USB 20"","" Wire Gauge"":"" 24 AWG"","" 28 AWG"","" Shielding"":"" Shielded"","" Color"":"" Black"","" Style"":"" Industrial Environments - IP67"","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 10""}",Yes,EAR99,85444220,https://conec.com/catalog/en/download/download/drawing/?sku=17-200541,,
140,,Interconnect,Cable Assemblies,USB Cables,17-200551,CONN USB PATCH CORD 3M IP67,CONEC,Bag,Lead time,10 Weeks,,10,10,,"{""Configuration"":"" A Male to A Male (Circular Coupling)"","" Length"":"" ""984 (300m)"""","" Specifications"":"" USB 20"","" Wire Gauge"":"" 24 AWG"","" 28 AWG"","" Shielding"":"" Shielded"","" Color"":"" Black"","" Style"":"" Industrial Environments - IP67"","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 10""}",Yes,EAR99,85444220,https://conec.com/catalog/en/download/download/drawing/?sku=17-200541,,
141,,Interconnect,Cable Assemblies,USB Cables,17-200291,CONN USB PATCH CORD 3M IP67,CONEC,Bag,Lead time,10 Weeks,,1,1,,"{""Configuration"":"" A Male to A Male (Circular Coupling)"","" Length"":"" ""984 (300m)"""","" Specifications"":"" USB 20"","" Wire Gauge"":"" 24 AWG"","" 28 AWG"","" Shielding"":"" Shielded"","" Color"":"" Black"","" Style"":"" Industrial Environments - IP67"","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 1""}",Yes,EAR99,85444220,https://conec.com/catalog/en/download/download/drawing/?sku=17-200281,,
142,http://www.digikey.com/Photos/Conec%20Photos/43-10126.jpg,Interconnect,Cable Assemblies,Circular Cable Assemblies,43-10126,CBL MALE TO WIRE LEAD 5P 16.4,CONEC,Bag,Lead time,11 Weeks,,1,1,,"{""1st Connector Type"":"" Receptacle"","" 1st Connector Gender"":"" Male Pins"","" 1st Connector Number of Positions"":"" 5"","" 1st Connector Number of Positions Loaded"":"" All"","" 1st Connector Shell Size - Insert"":"" M12"","" 1st Connector Orientation"":"" A"","" 1st Connector Mounting Type"":"" Free Hanging (In-Line)"","" 2nd Connector Type"":"" Wire Leads"","" 2nd Connector Gender"":"" -"","" 2nd Connector Number of Positions"":"" -"","" 2nd Connector Number of Positions Loaded"":"" -"","" 2nd Connector Shell Size - Insert"":"" -"","" 2nd Connector Orientation"":"" -"","" 2nd Connector Mounting Type"":"" -"","" Length"":"" ""1640 (500m)"""","" Assembly Configuration"":"" Standard"","" Cable Type"":"" Round"","" Cable Material"":"" Polyvinyl Chloride (PVC)"","" Color"":"" Gray"","" Shielding"":"" Unshielded"","" Ingress Protection"":"" IP67 - Dust Tight"","" Waterproof"","" Usage"":"" Industrial Environments"","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 1"","" Other Names"":"" 43-10126-ND""}",Yes,EAR99,85444220,https://conec.com/catalog/en/download/download/drawing/?sku=43-10126,,
143,,Interconnect,Cable Assemblies,USB Cables,17-200831,CONN USB PATCH CORD 4.5M,CONEC,Bag,Lead time,10 Weeks,,10,10,,"{""Configuration"":"" A Male to A Male (Circular Coupling)"","" Length"":"" ""1476 (450m)"""","" Specifications"":"" USB 20"","" Wire Gauge"":"" 24 AWG"","" 28 AWG"","" Shielding"":"" Shielded"","" Color"":"" Black"","" Style"":"" -"","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 10""}",Yes,EAR99,85444220,https://conec.com/catalog/en/download/download/drawing/?sku=17-200831,,
144,http://www.digikey.com/Photos/Conec%20Photos/DeviceNet-Series-Purple.jpg,Interconnect,Cable Assemblies,Circular Cable Assemblies,43-12529,CBL FMALE TO MALE 5P SHLD 1.97,CONEC,Bag,Lead time,11 Weeks,,1,1,,"{""1st Connector Type"":"" Receptacle"","" 1st Connector Gender"":"" Male Pins"","" 1st Connector Number of Positions"":"" 5"","" 1st Connector Number of Positions Loaded"":"" All"","" 1st Connector Shell Size - Insert"":"" M12"","" 1st Connector Orientation"":"" A"","" 1st Connector Mounting Type"":"" Free Hanging (In-Line)"","" 2nd Connector Type"":"" Plug"","" 2nd Connector Gender"":"" Female Sockets"","" 2nd Connector Number of Positions"":"" 5"","" 2nd Connector Number of Positions Loaded"":"" All"","" 2nd Connector Shell Size - Insert"":"" M12"","" 2nd Connector Orientation"":"" A"","" 2nd Connector Mounting Type"":"" Free Hanging (In-Line)"","" Length"":"" ""197 (60000mm)"""","" Assembly Configuration"":"" Standard"","" Cable Type"":"" Round"","" Cable Material"":"" Thermoplastic Polyurethane (TPU)"","" Color"":"" Violet"","" Shielding"":"" Shielded"","" Ingress Protection"":"" IP67 - Dust Tight"","" Waterproof"","" Usage"":"" Industrial Environments"","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 1"","" Other Names"":"" 43-12529-ND""}",Yes,EAR99,85444220,https://conec.com/catalog/en/download/download/drawing/?sku=43-12529,,
145,http://www.digikey.com/photos/Conec%20Photos/43-12423.jpg,Interconnect,Cable Assemblies,Circular Cable Assemblies,43-12423,CBL FMALE RA TO WIRE 5POS 6.56,CONEC,Bag,Lead time,11 Weeks,,1,1,,"{""1st Connector Type"":"" Plug"","" Right Angle"","" 1st Connector Gender"":"" Female Sockets"","" 1st Connector Number of Positions"":"" 5"","" 1st Connector Number of Positions Loaded"":"" All"","" 1st Connector Shell Size - Insert"":"" M12"","" 1st Connector Orientation"":"" A"","" 1st Connector Mounting Type"":"" Free Hanging (In-Line)"","" 2nd Connector Type"":"" Wire Leads"","" 2nd Connector Gender"":"" -"","" 2nd Connector Number of Positions"":"" -"","" 2nd Connector Number of Positions Loaded"":"" -"","" 2nd Connector Shell Size - Insert"":"" -"","" 2nd Connector Orientation"":"" -"","" 2nd Connector Mounting Type"":"" -"","" Length"":"" ""656 (200m)"""","" Assembly Configuration"":"" Standard"","" Cable Type"":"" Round"","" Cable Material"":"" Polyvinyl Chloride (PVC)"","" Color"":"" Gray"","" Shielding"":"" Shielded"","" Ingress Protection"":"" IP67 - Dust Tight"","" Waterproof"","" Usage"":"" Industrial Environments"","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 1"","" Other Names"":"" 43-12423-ND""}",Yes,EAR99,85444220,https://conec.com/catalog/en/download/download/drawing/?sku=43-12423,,
146,,Interconnect,Cable Assemblies,Circular Cable Assemblies,42-10532,CBL MALE TO WIRE LEAD 3POS 6.56,CONEC,Bag,Lead time,11 Weeks,,1,1,,"{""1st Connector Type"":"" Receptacle"","" 1st Connector Gender"":"" Male Pins"","" 1st Connector Number of Positions"":"" 3"","" 1st Connector Number of Positions Loaded"":"" All"","" 1st Connector Shell Size - Insert"":"" M8"","" 1st Connector Orientation"":"" A"","" 1st Connector Mounting Type"":"" Free Hanging (In-Line)"","" 2nd Connector Type"":"" Wire Leads"","" 2nd Connector Gender"":"" -"","" 2nd Connector Number of Positions"":"" -"","" 2nd Connector Number of Positions Loaded"":"" -"","" 2nd Connector Shell Size - Insert"":"" -"","" 2nd Connector Orientation"":"" -"","" 2nd Connector Mounting Type"":"" -"","" Length"":"" ""656 (200m)"""","" Assembly Configuration"":"" Standard"","" Cable Type"":"" Round"","" Cable Material"":"" Polyvinyl Chloride (PVC)"","" Color"":"" Gray"","" Shielding"":"" Unshielded"","" Ingress Protection"":"" IP67 - Dust Tight"","" Waterproof"","" Usage"":"" Industrial Environments"","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 1""}",Yes,EAR99,85444220,https://conec.com/catalog/en/download/download/drawing/?sku=42-10532,,
147,,Interconnect,Cable Assemblies,Circular Cable Assemblies,42-01099,CONN M8 MALE 3POS,CONEC,Bag,Lead time,11 Weeks,,100,100,,"{""RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 100""}",Yes,EAR99,85444220,,,
148,http://www.digikey.com/Photos/Conec%20Photos/41-40017.jpg,Interconnect,Cable Assemblies,Circular Cable Assemblies,41-40017,CBL FMALE TO WIRE LEAD 5P 1.64,CONEC,Bag,Lead time,11 Weeks,,1,1,,"{""1st Connector Type"":"" Plug"","" 1st Connector Gender"":"" Female Sockets"","" 1st Connector Number of Positions"":"" 5 (4 + PE)"","" 1st Connector Number of Positions Loaded"":"" All"","" 1st Connector Shell Size - Insert"":"" 7/8"""","" 1st Connector Orientation"":"" Keyed"","" 1st Connector Mounting Type"":"" Panel Mount"","" 2nd Connector Type"":"" Wire Leads"","" 2nd Connector Gender"":"" -"","" 2nd Connector Number of Positions"":"" -"","" 2nd Connector Number of Positions Loaded"":"" -"","" 2nd Connector Shell Size - Insert"":"" -"","" 2nd Connector Orientation"":"" -"","" 2nd Connector Mounting Type"":"" -"","" Length"":"" ""164 (50000mm)"""","" Assembly Configuration"":"" Standard"","" Cable Type"":"" Individual"","" Cable Material"":"" Polyvinyl Chloride (PVC)"","" Color"":"" Multiple"","" Shielding"":"" Unshielded"","" Ingress Protection"":"" IP67 - Dust Tight"","" Waterproof"","" Usage"":"" Industrial Environments"","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 1"","" Other Names"":"" 4140017""}",Yes,EAR99,85444220,,,
149,,Interconnect,Cable Assemblies,Circular Cable Assemblies,42-10531,CBL MALE TO WIRE LEAD 4POS 6.56,CONEC,Bag,Lead time,11 Weeks,,1,1,,"{""1st Connector Type"":"" Receptacle"","" 1st Connector Gender"":"" Male Pins"","" 1st Connector Number of Positions"":"" 4"","" 1st Connector Number of Positions Loaded"":"" All"","" 1st Connector Shell Size - Insert"":"" M8"","" 1st Connector Orientation"":"" A"","" 1st Connector Mounting Type"":"" Free Hanging (In-Line)"","" 2nd Connector Type"":"" Wire Leads"","" 2nd Connector Gender"":"" -"","" 2nd Connector Number of Positions"":"" -"","" 2nd Connector Number of Positions Loaded"":"" -"","" 2nd Connector Shell Size - Insert"":"" -"","" 2nd Connector Orientation"":"" -"","" 2nd Connector Mounting Type"":"" -"","" Length"":"" ""656 (200m)"""","" Assembly Configuration"":"" Standard"","" Cable Type"":"" Round"","" Cable Material"":"" Polyvinyl Chloride (PVC)"","" Color"":"" Gray"","" Shielding"":"" Unshielded"","" Ingress Protection"":"" IP67 - Dust Tight"","" Waterproof"","" Usage"":"" Industrial Environments"","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 1""}",Yes,EAR99,85444220,https://conec.com/catalog/en/download/download/drawing/?sku=42-10531,,
150,,Interconnect,Cable Assemblies,Circular Cable Assemblies,42-10088,CBL MALE RA TO WIRE LD 3P 6.56,CONEC,Bag,Lead time,11 Weeks,,1,1,,"{""1st Connector Type"":"" Receptacle"","" Right Angle"","" 1st Connector Gender"":"" Male Pins"","" 1st Connector Number of Positions"":"" 3"","" 1st Connector Number of Positions Loaded"":"" All"","" 1st Connector Shell Size - Insert"":"" M8"","" 1st Connector Orientation"":"" A"","" 1st Connector Mounting Type"":"" Free Hanging (In-Line)"","" 2nd Connector Type"":"" Wire Leads"","" 2nd Connector Gender"":"" -"","" 2nd Connector Number of Positions"":"" -"","" 2nd Connector Number of Positions Loaded"":"" -"","" 2nd Connector Shell Size - Insert"":"" -"","" 2nd Connector Orientation"":"" -"","" 2nd Connector Mounting Type"":"" -"","" Length"":"" ""656 (200m)"""","" Assembly Configuration"":"" Standard"","" Cable Type"":"" Round"","" Cable Material"":"" Polyvinyl Chloride (PVC)"","" Color"":"" Gray"","" Shielding"":"" Unshielded"","" Ingress Protection"":"" IP67 - Dust Tight"","" Waterproof"","" Usage"":"" Industrial Environments"","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 1""}",Yes,EAR99,85444220,https://conec.com/catalog/en/download/download/drawing/?sku=42-10088,,
151,,Interconnect,Cable Assemblies,Circular Cable Assemblies,42-10746,CBL MALE TO WIRE LEAD 3POS 9.84,CONEC,Bag,Lead time,11 Weeks,,1,1,,"{""1st Connector Type"":"" Receptacle"","" 1st Connector Gender"":"" Male Pins"","" 1st Connector Number of Positions"":"" 3"","" 1st Connector Number of Positions Loaded"":"" All"","" 1st Connector Shell Size - Insert"":"" M8"","" 1st Connector Orientation"":"" A"","" 1st Connector Mounting Type"":"" Free Hanging (In-Line)"","" 2nd Connector Type"":"" Wire Leads"","" 2nd Connector Gender"":"" -"","" 2nd Connector Number of Positions"":"" -"","" 2nd Connector Number of Positions Loaded"":"" -"","" 2nd Connector Shell Size - Insert"":"" -"","" 2nd Connector Orientation"":"" -"","" 2nd Connector Mounting Type"":"" -"","" Length"":"" ""984 (300m)"""","" Assembly Configuration"":"" Standard"","" Cable Type"":"" Round"","" Cable Material"":"" Polyvinyl Chloride (PVC)"","" Color"":"" Gray"","" Shielding"":"" Unshielded"","" Ingress Protection"":"" IP67 - Dust Tight"","" Waterproof"","" Usage"":"" Industrial Environments"","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 1""}",Yes,EAR99,85444220,https://conec.com/catalog/en/download/download/drawing/?sku=42-10746,,
152,,Interconnect,Cable Assemblies,Circular Cable Assemblies,42-10064,CBL FMALE TO WIRE LEAD 3P 6.56,CONEC,Bag,Lead time,11 Weeks,,1,1,,"{""1st Connector Type"":"" Plug"","" 1st Connector Gender"":"" Female Sockets"","" 1st Connector Number of Positions"":"" 3"","" 1st Connector Number of Positions Loaded"":"" All"","" 1st Connector Shell Size - Insert"":"" M8"","" 1st Connector Orientation"":"" A"","" 1st Connector Mounting Type"":"" Free Hanging (In-Line)"","" 2nd Connector Type"":"" Wire Leads"","" 2nd Connector Gender"":"" -"","" 2nd Connector Number of Positions"":"" -"","" 2nd Connector Number of Positions Loaded"":"" -"","" 2nd Connector Shell Size - Insert"":"" -"","" 2nd Connector Orientation"":"" -"","" 2nd Connector Mounting Type"":"" -"","" Length"":"" ""656 (200m)"""","" Assembly Configuration"":"" Standard"","" Cable Type"":"" Round"","" Cable Material"":"" Polyvinyl Chloride (PVC)"","" Color"":"" Gray"","" Shielding"":"" Unshielded"","" Ingress Protection"":"" IP67 - Dust Tight"","" Waterproof"","" Usage"":"" Industrial Environments"","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 1""}",Yes,EAR99,85444220,https://conec.com/catalog/en/download/download/drawing/?sku=42-10064,,
153,http://www.digikey.com/Photos/Conec%20Photos/17-300320.jpg,Interconnect,Cable Assemblies,Other Cable Assemblies,17-300320-07,FIBER OPTIC CBL LC-LC DUPLEX 7M,CONEC,Bag,Lead time,,,1,1,,"{""1st Connector"":"" LC Duplex"","" 2nd Connector"":"" LC Duplex"","" Cable Diameter"":"" -"","" Cable Type"":"" Buffered Fiber"","" Features"":"" IP67"","" Fiber Type"":"" -"","" Length - Overall"":"" ""230 (70m)"""","" Type"":"" Singlemode"","" Duplex"","" Ratings"":"" OFNR"","" Bend Radius"":"" -"","" Color - Cable"":"" Black"","" Color - Connectors"":"" Black"","" Insertion Loss"":"" 020dB"","" Jacket (Insulation) Material"":"" -"","" Return Loss"":"" -"","" Operating Temperature"":"" -"","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 1"","" Other Names"":"" 1730032007""}",Yes,EAR99,85444220,,,Fiber-Optic LC Connectors
154,http://www.digikey.com/photos/Conec%20Photos/17-300.jpg,Interconnect,Cable Assemblies,Other Cable Assemblies,17-300860-02,FIBER OPTIC CBL LC-LC DUPLEX 2M,CONEC,Bag,Lead time,,,1,1,,"{""1st Connector"":"" LC Duplex"","" 2nd Connector"":"" LC Duplex"","" Cable Diameter"":"" -"","" Cable Type"":"" Buffered Fiber"","" Features"":"" IP67"","" Fiber Type"":"" 625/125"","" Length - Overall"":"" ""66 (20m)"""","" Type"":"" Multimode"","" Duplex"","" Ratings"":"" OFNR"","" Bend Radius"":"" -"","" Color - Cable"":"" Black"","" Color - Connectors"":"" Black"","" Insertion Loss"":"" 051dB"","" Jacket (Insulation) Material"":"" -"","" Return Loss"":"" -"","" Operating Temperature"":"" -"","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 1"","" Other Names"":"" 1730086002""}",Yes,EAR99,85444220,,,Fiber-Optic LC Connectors
155,,Interconnect,Cable Assemblies,Between Series Adapter Cables,43-11755,CONN MALE M12,CONEC,Bag,Lead time,11 Weeks,,1,1,,"{""Connector Type"":"" D-Sub 09 pos Male"","" Right Angle to Circular 04 pos Female and Circular 04 pos Male"","" Length"":"" ""656 (200m)"""","" Cable Type"":"" Round"","" Color"":"" Violet"","" Shielding"":"" Shielded"","" Usage"":"" -"","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 1""}",Yes,EAR99,85444220,https://conec.com/catalog/en/download/download/drawing/?sku=43-11755,,
156,,Interconnect,Cable Assemblies,Between Series Adapter Cables,43-11742,CONN MALE M12,CONEC,Bag,Lead time,11 Weeks,,1,1,,"{""Connector Type"":"" D-Sub 09 pos Male"","" Right Angle to Circular 04 pos Male"","" Length"":"" ""984 (300m)"""","" Cable Type"":"" Round"","" Twin Axial"","" Color"":"" Violet"","" Shielding"":"" Shielded"","" Usage"":"" -"","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 1""}",Yes,EAR99,85444220,https://conec.com/catalog/en/download/download/drawing/?sku=43-11742,,
