Sr. no,Product Photo,Group Category,Product Category,Product Sub-Category,Manufacturer Part No,Short Description ,Manufacturer Name,Available packaging,Stock Status,Lead Time,Quantity Available,Qty Min,Qty Multiple,Price,Technical Specification,ROHS,ECCM,HSCode,Datasheet Link,COO,Series
1511,https://www.digikey.com/Photos/Rubycon/2.5SW330M.JPG,Passive Components,Capacitors,Aluminum - Polymer Capacitors,2SW470MR06,CAP ALUM POLY 470UF 20% 2V SMD,RUBYCON CORP.,Bulk,Lead time,,,"2,000","2,000",,"{""Type"":"" Polymer"","" Capacitance"":"" Polymer"","" Tolerance"":"" Polymer"","" Voltage - Rated"":"" Polymer"","" ESR (Equivalent Series Resistance)"":"" Polymer"","" Lifetime @ Temp"":"" Polymer"","" Operating Temperature"":"" Polymer"","" Ratings"":"" Polymer"","" Applications"":"" Polymer"","" Lead Spacing"":"" Polymer"","" Size / Dimension"":"" Polymer"","" Height - Seated (Max)"":"" Polymer"","" Surface Mount Land Size"":"" Polymer"","" Mounting Type"":"" Polymer"","" Package / Case"":"" Polymer"","" RoHS Status"":"" Polymer"","" Moisture Sensitivity Level (MSL)"":"" Polymer"","" Standard Package"":"" Polymer"","" Other Names"":"" Polymer""}",Yes,EAR99,85321000,,,
1512,https://www.digikey.com/Photos/Rubycon/25PZA100M8X10.JPG,Passive Components,Capacitors,Aluminum - Polymer Capacitors,25PZA100M8X10,CAP ALUM POLY 100UF 20% 25V T/H,RUBYCON CORP.,Bulk,Lead time,,,"1,000","1,000",,"{""Type"":"" Polymer"","" Capacitance"":"" Polymer"","" Tolerance"":"" Polymer"","" Voltage - Rated"":"" Polymer"","" ESR (Equivalent Series Resistance)"":"" Polymer"","" Lifetime @ Temp"":"" Polymer"","" Operating Temperature"":"" Polymer"","" Ratings"":"" Polymer"","" Applications"":"" Polymer"","" Ripple Current @ Low Frequency"":"" Polymer"","" Ripple Current @ High Frequency"":"" Polymer"","" Lead Spacing"":"" Polymer"","" Size / Dimension"":"" Polymer"","" Height - Seated (Max)"":"" Polymer"","" Surface Mount Land Size"":"" Polymer"","" Mounting Type"":"" Polymer"","" Package / Case"":"" Polymer"","" RoHS Status"":"" Polymer"","" Moisture Sensitivity Level (MSL)"":"" Polymer"","" Standard Package"":"" Polymer"","" Other Names"":"" Polymer""}",Yes,EAR99,85321000,,,PZA Series Capacitors
1513,https://,Passive Components,Capacitors,Film Capacitors,16ST155M3216-ND,CAP FILM 1.5UF 20% 16VDC 1206,RUBYCON CORP.,Tape and Reel,Lead time,,,"2,000","2,000",,"{""Capacitance"":"" 15F"","" Tolerance"":"" 15F"","" Voltage Rating - AC"":"" 15F"","" Voltage Rating - DC"":"" 15F"","" Dielectric Material"":"" 15F"","" Operating Temperature"":"" 15F"","" Mounting Type"":"" 15F"","" Package / Case"":"" 15F"","" Size / Dimension"":"" 15F"","" Height - Seated (Max)"":"" 15F"","" Termination"":"" 15F"","" Lead Spacing"":"" 15F"","" Applications"":"" 15F"","" Ratings"":"" 15F"","" Features"":"" 15F"","" RoHS Status"":"" 15F"","" Moisture Sensitivity Level (MSL)"":"" 15F"","" Standard Package"":"" 15F"","" Other Names"":"" 15F""}",Yes,EAR99,85321000,http://www.rubycon.co.jp/en/catalog/e_pdfs/pmlcap/Caution_Eng.pdf,,
1514,https://,Passive Components,Capacitors,Film Capacitors,16ST15M5750-ND,CAP FILM 15UF 20% 16VDC 2220,RUBYCON CORP.,Tape and Reel,Lead time,,,500,500,,"{""Capacitance"":"" 15F"","" Tolerance"":"" 15F"","" Voltage Rating - AC"":"" 15F"","" Voltage Rating - DC"":"" 15F"","" Dielectric Material"":"" 15F"","" Operating Temperature"":"" 15F"","" Mounting Type"":"" 15F"","" Package / Case"":"" 15F"","" Size / Dimension"":"" 15F"","" Height - Seated (Max)"":"" 15F"","" Termination"":"" 15F"","" Lead Spacing"":"" 15F"","" Applications"":"" 15F"","" Ratings"":"" 15F"","" Features"":"" 15F"","" RoHS Status"":"" 15F"","" Moisture Sensitivity Level (MSL)"":"" 15F"","" Standard Package"":"" 15F"","" Other Names"":"" 15F""}",Yes,EAR99,85321000,http://www.rubycon.co.jp/en/catalog/e_pdfs/pmlcap/Caution_Eng.pdf,,
1515,https://,Passive Components,Capacitors,Film Capacitors,16ST1M3216-ND,CAP FILM 1UF 20% 16VDC 1206,RUBYCON CORP.,Tape and Reel,Lead time,,,"3,000","3,000",,"{""Capacitance"":"" 1F"","" Tolerance"":"" 1F"","" Voltage Rating - AC"":"" 1F"","" Voltage Rating - DC"":"" 1F"","" Dielectric Material"":"" 1F"","" Operating Temperature"":"" 1F"","" Mounting Type"":"" 1F"","" Package / Case"":"" 1F"","" Size / Dimension"":"" 1F"","" Height - Seated (Max)"":"" 1F"","" Termination"":"" 1F"","" Lead Spacing"":"" 1F"","" Applications"":"" 1F"","" Ratings"":"" 1F"","" Features"":"" 1F"","" RoHS Status"":"" 1F"","" Moisture Sensitivity Level (MSL)"":"" 1F"","" Standard Package"":"" 1F"","" Other Names"":"" 1F""}",Yes,EAR99,85321000,http://www.rubycon.co.jp/en/catalog/e_pdfs/pmlcap/Caution_Eng.pdf,,
1516,https://,Passive Components,Capacitors,Film Capacitors,16ST2.2M3225-ND,CAP FILM 2.2UF 20% 16VDC 1210,RUBYCON CORP.,Tape and Reel,Lead time,,,"2,000","2,000",,"{""Capacitance"":"" 22F"","" Tolerance"":"" 22F"","" Voltage Rating - AC"":"" 22F"","" Voltage Rating - DC"":"" 22F"","" Dielectric Material"":"" 22F"","" Operating Temperature"":"" 22F"","" Mounting Type"":"" 22F"","" Package / Case"":"" 22F"","" Size / Dimension"":"" 22F"","" Height - Seated (Max)"":"" 22F"","" Termination"":"" 22F"","" Lead Spacing"":"" 22F"","" Applications"":"" 22F"","" Ratings"":"" 22F"","" Features"":"" 22F"","" RoHS Status"":"" 22F"","" Moisture Sensitivity Level (MSL)"":"" 22F"","" Standard Package"":"" 22F"","" Other Names"":"" 22F""}",Yes,EAR99,85321000,http://www.rubycon.co.jp/en/catalog/e_pdfs/pmlcap/Caution_Eng.pdf,,
1517,https://,Passive Components,Capacitors,Film Capacitors,16ST156M5750-ND,CAP FILM 15UF 20% 16VDC 2220,RUBYCON CORP.,Tape and Reel,Lead time,,,"2,000","2,000",,"{""Capacitance"":"" 15F"","" Tolerance"":"" 15F"","" Voltage Rating - AC"":"" 15F"","" Voltage Rating - DC"":"" 15F"","" Dielectric Material"":"" 15F"","" Operating Temperature"":"" 15F"","" Mounting Type"":"" 15F"","" Package / Case"":"" 15F"","" Size / Dimension"":"" 15F"","" Height - Seated (Max)"":"" 15F"","" Termination"":"" 15F"","" Lead Spacing"":"" 15F"","" Applications"":"" 15F"","" Ratings"":"" 15F"","" Features"":"" 15F"","" RoHS Status"":"" 15F"","" Moisture Sensitivity Level (MSL)"":"" 15F"","" Standard Package"":"" 15F"","" Other Names"":"" 15F""}",Yes,EAR99,85321000,http://www.rubycon.co.jp/en/catalog/e_pdfs/pmlcap/Caution_Eng.pdf,,
1518,https://www.digikey.com/Photos/Rubycon/450USG100MEFCSN22X25.jpg,Passive Components,Capacitors,Aluminum Electrolytic Capacitors,250USG470MEFCSN25X25,CAP ALUM 470UF 20% 250V SNAP,RUBYCON CORP.,Bulk,Lead time,,,200,200,,"{""Capacitance"":"" 470F"","" Tolerance"":"" 470F"","" Voltage - Rated"":"" 470F"","" ESR (Equivalent Series Resistance)"":"" 470F"","" Lifetime @ Temp"":"" 470F"","" Operating Temperature"":"" 470F"","" Polarization"":"" 470F"","" Ratings"":"" 470F"","" Applications"":"" 470F"","" Ripple Current @ Low Frequency"":"" 470F"","" Ripple Current @ High Frequency"":"" 470F"","" Lead Spacing"":"" 470F"","" Size / Dimension"":"" 470F"","" Height - Seated (Max)"":"" 470F"","" Surface Mount Land Size"":"" 470F"","" Mounting Type"":"" 470F"","" Package / Case"":"" 470F"","" RoHS Status"":"" 470F"","" Moisture Sensitivity Level (MSL)"":"" 470F"","" Standard Package"":"" 470F"","" Other Names"":"" 470F""}",Yes,EAR99,85321000,http://www.rubycon.co.jp/en/catalog/e_pdfs/aluminum/e_USG.pdf,,USG Series Capacitors
1519,https://www.digikey.com/Photos/Rubycon/200MXG680MEFCSN30X25.jpg,Passive Components,Capacitors,Aluminum Electrolytic Capacitors,450MXG150MEFCSN30X25,CAP ALUM 150UF 20% 450V SNAP,RUBYCON CORP.,Bulk,Lead time,,,100,100,,"{""Capacitance"":"" 150F"","" Tolerance"":"" 150F"","" Voltage - Rated"":"" 150F"","" ESR (Equivalent Series Resistance)"":"" 150F"","" Lifetime @ Temp"":"" 150F"","" Operating Temperature"":"" 150F"","" Polarization"":"" 150F"","" Ratings"":"" 150F"","" Applications"":"" 150F"","" Ripple Current @ Low Frequency"":"" 150F"","" Ripple Current @ High Frequency"":"" 150F"","" Lead Spacing"":"" 150F"","" Size / Dimension"":"" 150F"","" Height - Seated (Max)"":"" 150F"","" Surface Mount Land Size"":"" 150F"","" Mounting Type"":"" 150F"","" Package / Case"":"" 150F"","" RoHS Status"":"" 150F"","" Moisture Sensitivity Level (MSL)"":"" 150F"","" Standard Package"":"" 150F"","" Other Names"":"" 150F""}",Yes,EAR99,85321000,http://www.rubycon.co.jp/en/catalog/e_pdfs/aluminum/e_MXG.pdf,,MXG Series Capacitors
1520,https://www.digikey.com/Photos/Rubycon/400BXW100MEFC12.5X50.jpg,Passive Components,Capacitors,Aluminum Electrolytic Capacitors,450BXW100MEFR14.5X50,CAP ALUM 100UF 20% 450V T/H,RUBYCON CORP.,Bulk,Lead time,,,500,500,,"{""Capacitance"":"" 100F"","" Tolerance"":"" 100F"","" Voltage - Rated"":"" 100F"","" ESR (Equivalent Series Resistance)"":"" 100F"","" Lifetime @ Temp"":"" 100F"","" Operating Temperature"":"" 100F"","" Polarization"":"" 100F"","" Ratings"":"" 100F"","" Applications"":"" 100F"","" Ripple Current @ Low Frequency"":"" 100F"","" Ripple Current @ High Frequency"":"" 100F"","" Lead Spacing"":"" 100F"","" Size / Dimension"":"" 100F"","" Height - Seated (Max)"":"" 100F"","" Surface Mount Land Size"":"" 100F"","" Mounting Type"":"" 100F"","" Package / Case"":"" 100F"","" RoHS Status"":"" 100F"","" Moisture Sensitivity Level (MSL)"":"" 100F"","" Standard Package"":"" 100F"","" Other Names"":"" 100F""}",Yes,EAR99,85321000,http://www.rubycon.co.jp/en/catalog/e_pdfs/aluminum/e_BXW.pdf,,BXW Series
1521,https://,Passive Components,Capacitors,Film Capacitors,16ST225M3225-ND,CAP FILM 2.2UF 20% 16VDC 1210,RUBYCON CORP.,Tape and Reel,Lead time,,,"2,000","2,000",,"{""Capacitance"":"" 22F"","" Tolerance"":"" 22F"","" Voltage Rating - AC"":"" 22F"","" Voltage Rating - DC"":"" 22F"","" Dielectric Material"":"" 22F"","" Operating Temperature"":"" 22F"","" Mounting Type"":"" 22F"","" Package / Case"":"" 22F"","" Size / Dimension"":"" 22F"","" Height - Seated (Max)"":"" 22F"","" Termination"":"" 22F"","" Lead Spacing"":"" 22F"","" Applications"":"" 22F"","" Ratings"":"" 22F"","" Features"":"" 22F"","" RoHS Status"":"" 22F"","" Moisture Sensitivity Level (MSL)"":"" 22F"","" Standard Package"":"" 22F"","" Other Names"":"" 22F""}",Yes,EAR99,85321000,http://www.rubycon.co.jp/en/catalog/e_pdfs/pmlcap/Caution_Eng.pdf,,
1522,https://www.digikey.com/Photos/Rubycon/400BXW100MEFC12.5X50.jpg,Passive Components,Capacitors,Aluminum Electrolytic Capacitors,400BXW180MEFR18X45,CAP ALUM 180UF 20% 400V T/H,RUBYCON CORP.,Bulk,Lead time,,,200,200,,"{""Capacitance"":"" 180F"","" Tolerance"":"" 180F"","" Voltage - Rated"":"" 180F"","" ESR (Equivalent Series Resistance)"":"" 180F"","" Lifetime @ Temp"":"" 180F"","" Operating Temperature"":"" 180F"","" Polarization"":"" 180F"","" Ratings"":"" 180F"","" Applications"":"" 180F"","" Ripple Current @ Low Frequency"":"" 180F"","" Ripple Current @ High Frequency"":"" 180F"","" Lead Spacing"":"" 180F"","" Size / Dimension"":"" 180F"","" Height - Seated (Max)"":"" 180F"","" Surface Mount Land Size"":"" 180F"","" Mounting Type"":"" 180F"","" Package / Case"":"" 180F"","" RoHS Status"":"" 180F"","" Moisture Sensitivity Level (MSL)"":"" 180F"","" Standard Package"":"" 180F"","" Other Names"":"" 180F""}",Yes,EAR99,85321000,http://www.rubycon.co.jp/en/catalog/e_pdfs/aluminum/e_BXW.pdf,,BXW Series
1523,https://www.digikey.com/Photos/Rubycon/200USG1000MEFCSN25X35.jpg,Passive Components,Capacitors,Aluminum Electrolytic Capacitors,200USG1000MEFCSN25X35,CAP ALUM 1000UF 20% 200V SNAP,RUBYCON CORP.,Bulk,Lead time,,,200,200,,"{""Capacitance"":"" 1000F"","" Tolerance"":"" 1000F"","" Voltage - Rated"":"" 1000F"","" ESR (Equivalent Series Resistance)"":"" 1000F"","" Lifetime @ Temp"":"" 1000F"","" Operating Temperature"":"" 1000F"","" Polarization"":"" 1000F"","" Ratings"":"" 1000F"","" Applications"":"" 1000F"","" Ripple Current @ Low Frequency"":"" 1000F"","" Ripple Current @ High Frequency"":"" 1000F"","" Lead Spacing"":"" 1000F"","" Size / Dimension"":"" 1000F"","" Height - Seated (Max)"":"" 1000F"","" Surface Mount Land Size"":"" 1000F"","" Mounting Type"":"" 1000F"","" Package / Case"":"" 1000F"","" RoHS Status"":"" 1000F"","" Moisture Sensitivity Level (MSL)"":"" 1000F"","" Standard Package"":"" 1000F"","" Other Names"":"" 1000F""}",Yes,EAR99,85321000,http://www.rubycon.co.jp/en/catalog/e_pdfs/aluminum/e_USG.pdf,,USG Series Capacitors
1524,https://www.digikey.com/Photos/Rubycon/Series%20USG-2.047x.984.jpg,Passive Components,Capacitors,Aluminum Electrolytic Capacitors,200USG1500MEFCSN25X50,CAP ALUM 1500UF 20% 200V SNAP,RUBYCON CORP.,Bulk,Lead time,,,200,200,,"{""Capacitance"":"" 1500F"","" Tolerance"":"" 1500F"","" Voltage - Rated"":"" 1500F"","" ESR (Equivalent Series Resistance)"":"" 1500F"","" Lifetime @ Temp"":"" 1500F"","" Operating Temperature"":"" 1500F"","" Polarization"":"" 1500F"","" Ratings"":"" 1500F"","" Applications"":"" 1500F"","" Ripple Current @ Low Frequency"":"" 1500F"","" Ripple Current @ High Frequency"":"" 1500F"","" Lead Spacing"":"" 1500F"","" Size / Dimension"":"" 1500F"","" Height - Seated (Max)"":"" 1500F"","" Surface Mount Land Size"":"" 1500F"","" Mounting Type"":"" 1500F"","" Package / Case"":"" 1500F"","" RoHS Status"":"" 1500F"","" Moisture Sensitivity Level (MSL)"":"" 1500F"","" Standard Package"":"" 1500F"","" Other Names"":"" 1500F""}",Yes,EAR99,85321000,http://www.rubycon.co.jp/en/catalog/e_pdfs/aluminum/e_USG.pdf,,USG Series Capacitors
1525,https://www.digikey.com/Photos/Rubycon/50USC10000MEFCSN25X50.jpg,Passive Components,Capacitors,Aluminum Electrolytic Capacitors,100USC3300MEFCSN25X50,CAP ALUM 3300UF 20% 100V SNAP,RUBYCON CORP.,Bulk,Lead time,,,200,200,,"{""Capacitance"":"" 3300F"","" Tolerance"":"" 3300F"","" Voltage - Rated"":"" 3300F"","" ESR (Equivalent Series Resistance)"":"" 3300F"","" Lifetime @ Temp"":"" 3300F"","" Operating Temperature"":"" 3300F"","" Polarization"":"" 3300F"","" Ratings"":"" 3300F"","" Applications"":"" 3300F"","" Ripple Current @ Low Frequency"":"" 3300F"","" Ripple Current @ High Frequency"":"" 3300F"","" Lead Spacing"":"" 3300F"","" Size / Dimension"":"" 3300F"","" Height - Seated (Max)"":"" 3300F"","" Surface Mount Land Size"":"" 3300F"","" Mounting Type"":"" 3300F"","" Package / Case"":"" 3300F"","" RoHS Status"":"" 3300F"","" Moisture Sensitivity Level (MSL)"":"" 3300F"","" Standard Package"":"" 3300F"","" Other Names"":"" 3300F""}",Yes,EAR99,85321000,http://www.rubycon.co.jp/en/catalog/e_pdfs/aluminum/e_USC.pdf,,USC Series Capacitors
1526,https://www.digikey.com/Photos/Rubycon/25PZA120M8X12.5.JPG,Passive Components,Capacitors,Aluminum - Polymer Capacitors,25PZA120M8X12.5,CAP ALUM POLY 120UF 20% 25V T/H,RUBYCON CORP.,Bulk,Lead time,,,"1,000","1,000",,"{""Type"":"" Polymer"","" Capacitance"":"" Polymer"","" Tolerance"":"" Polymer"","" Voltage - Rated"":"" Polymer"","" ESR (Equivalent Series Resistance)"":"" Polymer"","" Lifetime @ Temp"":"" Polymer"","" Operating Temperature"":"" Polymer"","" Ratings"":"" Polymer"","" Applications"":"" Polymer"","" Ripple Current @ Low Frequency"":"" Polymer"","" Ripple Current @ High Frequency"":"" Polymer"","" Lead Spacing"":"" Polymer"","" Size / Dimension"":"" Polymer"","" Height - Seated (Max)"":"" Polymer"","" Surface Mount Land Size"":"" Polymer"","" Mounting Type"":"" Polymer"","" Package / Case"":"" Polymer"","" RoHS Status"":"" Polymer"","" Moisture Sensitivity Level (MSL)"":"" Polymer"","" Standard Package"":"" Polymer"","" Other Names"":"" Polymer""}",Yes,EAR99,85321000,,,PZA Series Capacitors
