Product Photo,Group Category ,Product Category ,Product Sub-Category,Manufacturer Name,Available packaging,Stock Status,ROHS,ECCM,Lead Time,HSCode,Short Description,Price,Technical Specification,Datasheet Link,Manufacturer Part No,Quantity Available,Qty Multiple,Qty Min
https://www.mouser.in/images/apem/images/IXR5S12M_SPL.jpg,Electromechanical Components,Switches,Pushbutton Switches,APEM,Bulk,Lead time,Yes,EAR99,10 weeks,84799090,Pushbutton Switches 2A 28VDC Black Btn,"1,706.01","{""Accessory type"":""Industrial Switch"",""Current rating"":""2A"",""Colour"":""Black""}",https://www.mouser.in/datasheet/2/26/APEM_07242018_APEM_IX_Series-1382075.pdf,IXR5S12M,500,1,1
https://www.mouser.in/images/apem/images/AV19LB007_DSL.jpg,Electromechanical Components,Switches,Pushbutton Switches,APEM,Bulk,Lead time,Yes,EAR99,19 weeks,84799090,Pushbutton Switches Anti-Vandal Security,"5,087.37","{""Accessory type"":""Industrial Switch"",""Colour"":""Blue""}",https://www.mouser.in/datasheet/2/26/APEM_07242018_APEM_IX_Series-1382075.pdf,AV19LB007,0,1,1
https://www.mouser.in/images/apem/images/IXR5S13M_SPL.jpg,Electromechanical Components,Switches,Pushbutton Switches,APEM,Bulk,Lead time,Yes,EAR99,10 weeks,84799090,Pushbutton Switches 2A 28VDC Green Btn,"1,706.01","{""Accessory type"":""Industrial Switch"",""Current rating"":""2A"",""Colour"":""Green"",""Mounting"":""Panel""}",https://www.mouser.in/datasheet/2/26/APEM_07242018_APEM_IX_Series-1382075.pdf,IXR5S13M,0,10,1
https://asset.conrad.com/media10/isa/160267/c1/-/en/564772_BB_00_FB/image.jpg?x=250&y=250,Semiconductor,Discrete,Diodes & Rectifiers,TE Connectivity,Bulk,Lead time,Yes,EAR99,16 weeks,85369090,Zener Diodes,"9,147.63","{""Accessory type"":""Zener Diodes"",""Colour"":""Black""}",http://www.farnell.com/datasheets/1500300.pdf,4-1616976-2,0,25,1
https://www.mouser.in/images/vishay/images/DO_221BC.jpg,Semiconductor,Discrete,Diodes & Rectifiers,TE Connectivity,Bulk,Lead time,Yes,EAR99,,85369090,DIODERECTIFIER,29.93,0,,23642-1,0,200,200
https://images-na.ssl-images-amazon.com/images/I/41G1GU3nB2L.jpg,Semiconductor,Discrete,Diodes & Rectifiers,TE Connectivity,Bulk,Lead time,Yes,EAR99,16 weeks,85369090,DIODERECTIFIER,152.57,0,,28402-4,0,50,50
