Product Photo,Group Category,Product Category ,Product Sub-Category,Manufacturer Name,Available packaging,Stock Status,ROHS,ECCN,Lead Time,HSCode,Short Description,Price,Technical Specification,Datasheet Link,Manufacturer Part No,Quantity Available,Qty Multiple,Qty Min,COO,Series
https://static.wixstatic.com/media/7db2d6_05a1a20ce16d48c09b53af8dfbb2ba68~mv2.jpg,Electromechanical Components,Push Button Switch,Pushbutton,"GRAYHILL, INC.",Bulk,Lead time,Yes,EAR 99,18 weeks,,"PUSHBTN SWITCH,RED",17.89,,https://www.grayhill.com/documents/7-2000-Datasheet,2201,,25,1,USA,7-2000
https://static.wixstatic.com/media/7db2d6_05a1a20ce16d48c09b53af8dfbb2ba68~mv2.jpg,Electromechanical Components,Push Button Switch,Pushbutton,"GRAYHILL, INC.",Bulk,Lead time,Yes,EAR 99,18 weeks,,"PUSHBTN SWITCH,BLK",19.08,,https://www.grayhill.com/documents/7-2000-Datasheet,2202,,25,1,USA,7-2000
https://static.wixstatic.com/media/7db2d6_af10e9338ac6479a93e18ab2b7bb1d08~mv2.jpg,Electromechanical Components,Push Button Switch,Pushbutton,"GRAYHILL, INC.",Bulk,Lead time,Yes,EAR 99,18 weeks,,PUSHBTN SWITCH,5.75,,https://www.grayhill.com/documents/10-4000-Datasheet,4001,,25,1,USA,10-4000
https://static.wixstatic.com/media/7db2d6_af10e9338ac6479a93e18ab2b7bb1d08~mv2.jpg,Electromechanical Components,Push Button Switch,Pushbutton,"GRAYHILL, INC.",Bulk,Lead time,Yes,EAR 99,18 weeks,,PUSHBTN SWITCH,5.75,,https://www.grayhill.com/documents/10-4000-Datasheet,4002,,25,1,USA,10-4000
https://static.wixstatic.com/media/7db2d6_6d74b3dab99546049dc3ca672bb146c1~mv2.jpg,Electromechanical Components,Rotary Switch,Rotary,"GRAYHILL, INC.",Bulk,Lead time,Yes,EAR 99,18 weeks,,"51P30-01-1-ADJ,BCD COMP",21.25,,https://www.grayhill.com/documents/51BCD-Datasheet,513384,,25,1,USA,51BCD
https://static.wixstatic.com/media/7db2d6_6d74b3dab99546049dc3ca672bb146c1~mv2.jpg,Electromechanical Components,Rotary Switch,Rotary,"GRAYHILL, INC.",Bulk,Lead time,Yes,EAR 99,18 weeks,,"51P30-01-1-ADJ,BCD",21.25,,https://www.grayhill.com/documents/51BCD-Datasheet,513385,,25,1,USA,51BCD
https://static.wixstatic.com/media/7db2d6_ba3bb06dcea14ab19ba96ad7a1b7efe3~mv2.jpg,Electromechanical Components,KnobsClipsPosts,KnobsClipsPosts,"GRAYHILL, INC.",Bulk,Lead time,Yes,EAR 99,18 weeks,,TEST CLIP,2.20,,https://www.grayhill.com/documents/Test-Clips-Datasheet,02-0,,1,1,USA,Test-Clips
https://static.wixstatic.com/media/7db2d6_ba3bb06dcea14ab19ba96ad7a1b7efe3~mv2.jpg,Electromechanical Components,KnobsClipsPosts,KnobsClipsPosts,"GRAYHILL, INC.",Bulk,Lead time,Yes,EAR 99,18 weeks,,TEST CLIP,3.56,,https://www.grayhill.com/documents/Test-Clips-Datasheet,02-1,,1,1,USA,Test-Clips
https://static.wixstatic.com/media/7db2d6_ba3bb06dcea14ab19ba96ad7a1b7efe3~mv2.jpg,Electromechanical Components,KnobsClipsPosts,KnobsClipsPosts,"GRAYHILL, INC.",Bulk,Lead time,Yes,EAR 99,18 weeks,,TEST CLIP,2.49,,https://www.grayhill.com/documents/Test-Clips-Datasheet,02-20,,1,1,USA,Test-Clips
https://static.wixstatic.com/media/7db2d6_ba3bb06dcea14ab19ba96ad7a1b7efe3~mv2.jpg,Electromechanical Components,KnobsClipsPosts,KnobsClipsPosts,"GRAYHILL, INC.",Bulk,Lead time,Yes,EAR 99,18 weeks,,"TEST CLIP,W/BP",3.64,,https://www.grayhill.com/documents/Test-Clips-Datasheet,02-21,,1,1,USA,Test-Clips
https://static.wixstatic.com/media/7db2d6_ba3bb06dcea14ab19ba96ad7a1b7efe3~mv2.jpg,Electromechanical Components,KnobsClipsPosts,KnobsClipsPosts,"GRAYHILL, INC.",Bulk,Lead time,Yes,EAR 99,18 weeks,,"ASM,TEST CLIP",3.29,,https://www.grayhill.com/documents/Test-Clips-Datasheet,02-24,,1,1,USA,Test-Clips
https://static.wixstatic.com/media/7db2d6_ba3bb06dcea14ab19ba96ad7a1b7efe3~mv2.jpg,Electromechanical Components,KnobsClipsPosts,KnobsClipsPosts,"GRAYHILL, INC.",Bulk,Lead time,Yes,EAR 99,18 weeks,,"TEST CLIP,W/PNL INSUL",3.29,,https://www.grayhill.com/documents/Test-Clips-Datasheet,02-4,,1,1,USA,Test-Clips
https://static.wixstatic.com/media/7db2d6_ba3bb06dcea14ab19ba96ad7a1b7efe3~mv2.jpg,Electromechanical Components,KnobsClipsPosts,KnobsClipsPosts,"GRAYHILL, INC.",Bulk,Lead time,Yes,EAR 99,18 weeks,,TEST CLIP,2.49,,https://www.grayhill.com/documents/Test-Clips-Datasheet,02-41,,1,1,USA,Test-Clips
https://static.wixstatic.com/media/7db2d6_ba3bb06dcea14ab19ba96ad7a1b7efe3~mv2.jpg,Electromechanical Components,KnobsClipsPosts,KnobsClipsPosts,"GRAYHILL, INC.",Bulk,Lead time,Yes,EAR 99,18 weeks,,TEST CLIP,2.66,,https://www.grayhill.com/documents/Test-Clips-Datasheet,02-42,,1,1,USA,Test-Clips
https://static.wixstatic.com/media/7db2d6_ba3bb06dcea14ab19ba96ad7a1b7efe3~mv2.jpg,Electromechanical Components,KnobsClipsPosts,KnobsClipsPosts,"GRAYHILL, INC.",Bulk,Lead time,Yes,EAR 99,18 weeks,,TEST CLIP 13670,2.24,,https://www.grayhill.com/documents/Test-Clips-Datasheet,02-60,,1,1,USA,Test-Clips
https://static.wixstatic.com/media/7db2d6_9682e266e13544f89f6bfc8ce56b3f1e~mv2.jpg,Electromechanical Components,Push Button Switch,Pushbutton,"GRAYHILL, INC.",Bulk,Lead time,Yes,EAR 99,18 weeks,,"ASM,4WAY SWITCH,ROHS",11.37,,https://www.grayhill.com/documents/04A-Datasheet,04A,,25,1,USA,04A
https://static.wixstatic.com/media/7db2d6_9682e266e13544f89f6bfc8ce56b3f1e~mv2.jpg,Electromechanical Components,Push Button Switch,Pushbutton,"GRAYHILL, INC.",Bulk,Lead time,Yes,EAR 99,18 weeks,,"ASM,4WAY,BAT HANDLE,ROHS",13.94,,https://www.grayhill.com/documents/04A-Datasheet,04A-B01,,25,1,USA,04A
https://static.wixstatic.com/media/7db2d6_9682e266e13544f89f6bfc8ce56b3f1e~mv2.jpg,Electromechanical Components,Push Button Switch,Pushbutton,"GRAYHILL, INC.",Bulk,Lead time,Yes,EAR 99,18 weeks,,"ASM,4WAY,KEYCAP,W/ARROWS,ROHS",13.94,,https://www.grayhill.com/documents/04A-Datasheet,04A-K01,,25,1,USA,04A
https://static.wixstatic.com/media/7db2d6_9682e266e13544f89f6bfc8ce56b3f1e~mv2.jpg,Electromechanical Components,Push Button Switch,Pushbutton,"GRAYHILL, INC.",Bulk,Lead time,Yes,EAR 99,18 weeks,,"ASM,4WAY,KEYCAP,-ARROWS,ROHS",13.94,,https://www.grayhill.com/documents/04A-Datasheet,04A-K02,,25,1,USA,04A
https://static.wixstatic.com/media/7db2d6_8557ea00029e4f42813cb276f5f3a494~mv2.jpg,Electromechanical Components,Push Button Switch,Pushbutton,"GRAYHILL, INC.",Bulk,Lead time,Yes,EAR 99,18 weeks,,"ASM,JOYSTICK,4WAY,PCB",100.75,,https://www.grayhill.com/documents/04J-Datasheet,04J-AP-C01,,1,1,USA,04J
https://static.wixstatic.com/media/7db2d6_8557ea00029e4f42813cb276f5f3a494~mv2.jpg,Electromechanical Components,Push Button Switch,Pushbutton,"GRAYHILL, INC.",Bulk,Lead time,Yes,EAR 99,18 weeks,,"ASM,JOYSTICK,4WAY",107.99,,https://www.grayhill.com/documents/04J-Datasheet,04J-AP-C02,,1,1,USA,04J
https://static.wixstatic.com/media/7db2d6_8557ea00029e4f42813cb276f5f3a494~mv2.jpg,Electromechanical Components,Push Button Switch,Pushbutton,"GRAYHILL, INC.",Bulk,Lead time,Yes,EAR 99,18 weeks,,"ASM,JOYSTICK,4WAY",107.99,,https://www.grayhill.com/documents/04J-Datasheet,04J-AP-C12,,1,1,USA,04J
https://static.wixstatic.com/media/7db2d6_8557ea00029e4f42813cb276f5f3a494~mv2.jpg,Electromechanical Components,Push Button Switch,Pushbutton,"GRAYHILL, INC.",Bulk,Lead time,Yes,EAR 99,18 weeks,,"ASM,JOYSTICK,4WAY,SL",100.75,,https://www.grayhill.com/documents/04J-Datasheet,04J-AP-T01,,1,1,USA,04J
https://static.wixstatic.com/media/7db2d6_8557ea00029e4f42813cb276f5f3a494~mv2.jpg,Electromechanical Components,Push Button Switch,Pushbutton,"GRAYHILL, INC.",Bulk,Lead time,Yes,EAR 99,18 weeks,,"ASM,JOYSTICK,4WAY,SL",107.99,,https://www.grayhill.com/documents/04J-Datasheet,04J-AP-T02,,1,1,USA,04J
https://static.wixstatic.com/media/7db2d6_8557ea00029e4f42813cb276f5f3a494~mv2.jpg,Electromechanical Components,Push Button Switch,Pushbutton,"GRAYHILL, INC.",Bulk,Lead time,Yes,EAR 99,18 weeks,,"ASM,JOYSTICK,4WAY,SL",100.75,,https://www.grayhill.com/documents/04J-Datasheet,04J-AS-C01,,1,1,USA,04J
