Product Photo,Group Category,Product Category ,Product Sub-Category,Manufacturer Name,Available packaging,Stock Status,ROHS,ECCM,Lead Time,HSCode,Short Description,Price,Technical Specification,Datasheet Link,Manufacturer Part No,Quantity Available,Qty Multiple,Qty Min
https://static.wixstatic.com/media/7db2d6_847eadfd70df45b6830b424fe3061c48~mv2.jpg,Electromechanical Components,Rotary Switch,Rotary,Grayhill,BULK,Lead time,Yes,EAR 99,18 weeks,,44S60-01-1-03N,45.62,,https://www.grayhill.com/documents/42-44-Datasheet,44S60-01-1-03N,,10,1
https://static.wixstatic.com/media/7db2d6_847eadfd70df45b6830b424fe3061c48~mv2.jpg,Electromechanical Components,Rotary Switch,Rotary,Grayhill,BULK,Lead time,,,,,,,,https://www.grayhill.com/documents/42-44-Datasheet,44S60-01-1-04N,,,
https://static.wixstatic.com/media/7db2d6_847eadfd70df45b6830b424fe3061c48~mv2.jpg,Electromechanical Components,Rotary Switch,Rotary,Grayhill,BULK,Lead time,Yes,EAR 99,18 weeks,,44S60-01-1-05N,46.83,,https://www.grayhill.com/documents/42-44-Datasheet,44S60-01-1-05N,,10,1
https://static.wixstatic.com/media/7db2d6_847eadfd70df45b6830b424fe3061c48~mv2.jpg,Electromechanical Components,Rotary Switch,Rotary,Grayhill,BULK,Lead time,,,,,,,,https://www.grayhill.com/documents/42-44-Datasheet,44S60-01-1-06N,,,
https://static.wixstatic.com/media/7db2d6_847eadfd70df45b6830b424fe3061c48~mv2.jpg,Electromechanical Components,Rotary Switch,Rotary,Grayhill,BULK,Lead time,,,,,,,,https://www.grayhill.com/documents/42-44-Datasheet,44S60-01-2-02N,,,
https://static.wixstatic.com/media/7db2d6_847eadfd70df45b6830b424fe3061c48~mv2.jpg,Electromechanical Components,Rotary Switch,Rotary,Grayhill,BULK,Lead time,Yes,EAR 99,18 weeks,,44S60-01-2-03N,48.85,,https://www.grayhill.com/documents/42-44-Datasheet,44S60-01-2-03N,,10,1
https://static.wixstatic.com/media/7db2d6_847eadfd70df45b6830b424fe3061c48~mv2.jpg,Electromechanical Components,Rotary Switch,Rotary,Grayhill,BULK,Lead time,Yes,EAR 99,18 weeks,,44S60-01-3-02N,50.31,,https://www.grayhill.com/documents/42-44-Datasheet,44S60-01-3-02N,,10,1
https://static.wixstatic.com/media/7db2d6_847eadfd70df45b6830b424fe3061c48~mv2.jpg,Electromechanical Components,Rotary Switch,Rotary,Grayhill,BULK,Lead time,,,,,,,,https://www.grayhill.com/documents/42-44-Datasheet,44S60-01B06N,,,
https://static.wixstatic.com/media/7db2d6_847eadfd70df45b6830b424fe3061c48~mv2.jpg,Electromechanical Components,Rotary Switch,Rotary,Grayhill,BULK,Lead time,,,,,,,,https://www.grayhill.com/documents/42-44-Datasheet,44S60-02-1-02N,,,
https://static.wixstatic.com/media/7db2d6_847eadfd70df45b6830b424fe3061c48~mv2.jpg,Electromechanical Components,Rotary Switch,Rotary,Grayhill,BULK,Lead time,,,,,,,,https://www.grayhill.com/documents/42-44-Datasheet,44S60-02-1-03N,,,
https://static.wixstatic.com/media/7db2d6_847eadfd70df45b6830b424fe3061c48~mv2.jpg,Electromechanical Components,Rotary Switch,Rotary,Grayhill,BULK,Lead time,,,,,,,,https://www.grayhill.com/documents/42-44-Datasheet,44S60-02-1-04N,,,
https://static.wixstatic.com/media/7db2d6_847eadfd70df45b6830b424fe3061c48~mv2.jpg,Electromechanical Components,Rotary Switch,Rotary,Grayhill,BULK,Lead time,,,,,,,,https://www.grayhill.com/documents/42-44-Datasheet,44S60-02-1-05N,,,
https://static.wixstatic.com/media/7db2d6_847eadfd70df45b6830b424fe3061c48~mv2.jpg,Electromechanical Components,Rotary Switch,Rotary,Grayhill,BULK,Lead time,,,,,,,,https://www.grayhill.com/documents/42-44-Datasheet,44S60-02-1-06N,,,
https://static.wixstatic.com/media/7db2d6_847eadfd70df45b6830b424fe3061c48~mv2.jpg,Electromechanical Components,Rotary Switch,Rotary,Grayhill,BULK,Lead time,Yes,EAR 99,18 weeks,,44S60-02-2-03N,57.82,,https://www.grayhill.com/documents/42-44-Datasheet,44S60-02-2-03N,,10,1
https://static.wixstatic.com/media/7db2d6_847eadfd70df45b6830b424fe3061c48~mv2.jpg,Electromechanical Components,Rotary Switch,Rotary,Grayhill,BULK,Lead time,,,,,,,,https://www.grayhill.com/documents/42-44-Datasheet,44S60-02-3-02N,,,
https://static.wixstatic.com/media/7db2d6_847eadfd70df45b6830b424fe3061c48~mv2.jpg,Electromechanical Components,Rotary Switch,Rotary,Grayhill,BULK,Lead time,Yes,EAR 99,18 weeks,,44S60-02-1-06N-F,54.99,,https://www.grayhill.com/documents/42-44-Datasheet,44S60-02B06N,,10,1
https://static.wixstatic.com/media/7db2d6_847eadfd70df45b6830b424fe3061c48~mv2.jpg,Electromechanical Components,Rotary Switch,Rotary,Grayhill,BULK,Lead time,,,,,,,,https://www.grayhill.com/documents/42-44-Datasheet,44S60-03-1-02N,,,
https://static.wixstatic.com/media/7db2d6_847eadfd70df45b6830b424fe3061c48~mv2.jpg,Electromechanical Components,Rotary Switch,Rotary,Grayhill,BULK,Lead time,,,,,,,,https://www.grayhill.com/documents/42-44-Datasheet,44S60-03-1-03N,,,
https://static.wixstatic.com/media/7db2d6_847eadfd70df45b6830b424fe3061c48~mv2.jpg,Electromechanical Components,Rotary Switch,Rotary,Grayhill,BULK,Lead time,,,,,,,,https://www.grayhill.com/documents/42-44-Datasheet,44S60-03-1-04N,,,
https://static.wixstatic.com/media/7db2d6_847eadfd70df45b6830b424fe3061c48~mv2.jpg,Electromechanical Components,Rotary Switch,Rotary,Grayhill,BULK,Lead time,Yes,EAR 99,18 weeks,,44S60-03-1-06N-C,62.51,,https://www.grayhill.com/documents/42-44-Datasheet,44S60-03-1-06N,,10,1
https://static.wixstatic.com/media/7db2d6_847eadfd70df45b6830b424fe3061c48~mv2.jpg,Electromechanical Components,Rotary Switch,Rotary,Grayhill,BULK,Lead time,,,,,,,,https://www.grayhill.com/documents/42-44-Datasheet,44S60-03-2-03N,,,
https://static.wixstatic.com/media/7db2d6_847eadfd70df45b6830b424fe3061c48~mv2.jpg,Electromechanical Components,Rotary Switch,Rotary,Grayhill,BULK,Lead time,,,,,,,,https://www.grayhill.com/documents/42-44-Datasheet,44S60-03-3-02N,,,
https://static.wixstatic.com/media/7db2d6_847eadfd70df45b6830b424fe3061c48~mv2.jpg,Electromechanical Components,Rotary Switch,Rotary,Grayhill,BULK,Lead time,Yes,EAR 99,18 weeks,,44S60-03-1-06N-F,62.53,,https://www.grayhill.com/documents/42-44-Datasheet,44S60-03B06N,,10,1
https://static.wixstatic.com/media/7db2d6_847eadfd70df45b6830b424fe3061c48~mv2.jpg,Electromechanical Components,Rotary Switch,Rotary,Grayhill,BULK,Lead time,,,,,,,,https://www.grayhill.com/documents/42-44-Datasheet,44S60-04-1-06N,,,
https://static.wixstatic.com/media/7db2d6_847eadfd70df45b6830b424fe3061c48~mv2.jpg,Electromechanical Components,Rotary Switch,Rotary,Grayhill,BULK,Lead time,Yes,EAR 99,18 weeks,,44S60-04-2-02N,72.61,,https://www.grayhill.com/documents/42-44-Datasheet,44S60-04-2-02N,,10,1
https://static.wixstatic.com/media/7db2d6_847eadfd70df45b6830b424fe3061c48~mv2.jpg,Electromechanical Components,Rotary Switch,Rotary,Grayhill,BULK,Lead time,,,,,,,,https://www.grayhill.com/documents/42-44-Datasheet,44S60-04-3-02N,,,
https://static.wixstatic.com/media/7db2d6_847eadfd70df45b6830b424fe3061c48~mv2.jpg,Electromechanical Components,Rotary Switch,Rotary,Grayhill,BULK,Lead time,,,,,,,,https://www.grayhill.com/documents/42-44-Datasheet,44S60-04B06N,,,
https://static.wixstatic.com/media/7db2d6_847eadfd70df45b6830b424fe3061c48~mv2.jpg,Electromechanical Components,Rotary Switch,Rotary,Grayhill,BULK,Lead time,,,,,,,,https://www.grayhill.com/documents/42-44-Datasheet,44S60-05-1-04N,,,
https://static.wixstatic.com/media/7db2d6_847eadfd70df45b6830b424fe3061c48~mv2.jpg,Electromechanical Components,Rotary Switch,Rotary,Grayhill,BULK,Lead time,,,,,,,,https://www.grayhill.com/documents/42-44-Datasheet,44S60-05-1-05N,,,
https://static.wixstatic.com/media/7db2d6_847eadfd70df45b6830b424fe3061c48~mv2.jpg,Electromechanical Components,Rotary Switch,Rotary,Grayhill,BULK,Lead time,,,,,,,,https://www.grayhill.com/documents/42-44-Datasheet,44S60-05-1-06N,,,
https://static.wixstatic.com/media/7db2d6_847eadfd70df45b6830b424fe3061c48~mv2.jpg,Electromechanical Components,Rotary Switch,Rotary,Grayhill,BULK,Lead time,Yes,EAR 99,18 weeks,,44S60-05-2-02N,78.72,,https://www.grayhill.com/documents/42-44-Datasheet,44S60-05-2-02N,,10,1
https://static.wixstatic.com/media/7db2d6_847eadfd70df45b6830b424fe3061c48~mv2.jpg,Electromechanical Components,Rotary Switch,Rotary,Grayhill,BULK,Lead time,,,,,,,,https://www.grayhill.com/documents/42-44-Datasheet,44S60-05-2-03N,,,
https://static.wixstatic.com/media/7db2d6_847eadfd70df45b6830b424fe3061c48~mv2.jpg,Electromechanical Components,Rotary Switch,Rotary,Grayhill,BULK,Lead time,,,,,,,,https://www.grayhill.com/documents/42-44-Datasheet,44S60-06-1-03N,,,
https://static.wixstatic.com/media/7db2d6_847eadfd70df45b6830b424fe3061c48~mv2.jpg,Electromechanical Components,Rotary Switch,Rotary,Grayhill,BULK,Lead time,Yes,EAR 99,18 weeks,,44S60-06-1-06N-C,85.2,,https://www.grayhill.com/documents/42-44-Datasheet,44S60-06-1-06N,,10,1
https://static.wixstatic.com/media/7db2d6_847eadfd70df45b6830b424fe3061c48~mv2.jpg,Electromechanical Components,Rotary Switch,Rotary,Grayhill,BULK,Lead time,,,,,,,,https://www.grayhill.com/documents/42-44-Datasheet,44S60-08-1-06N,,,
https://static.wixstatic.com/media/7db2d6_847eadfd70df45b6830b424fe3061c48~mv2.jpg,Electromechanical Components,Rotary Switch,Rotary,Grayhill,BULK,Lead time,,,,,,,,https://www.grayhill.com/documents/42-44-Datasheet,44S60-10-1-06N,,,
https://static.wixstatic.com/media/7db2d6_847eadfd70df45b6830b424fe3061c48~mv2.jpg,Electromechanical Components,Rotary Switch,Rotary,Grayhill,BULK,Lead time,Yes,EAR 99,18 weeks,,44S60-10-1-06N-F,115.49,,https://www.grayhill.com/documents/42-44-Datasheet,44S60-10B06N,,10,1
https://static.wixstatic.com/media/7db2d6_847eadfd70df45b6830b424fe3061c48~mv2.jpg,Electromechanical Components,Rotary Switch,Rotary,Grayhill,BULK,Lead time,,,,,,,,https://www.grayhill.com/documents/42-44-Datasheet,44S60-12-1-06N,,,
https://static.wixstatic.com/media/7db2d6_847eadfd70df45b6830b424fe3061c48~mv2.jpg,Electromechanical Components,Rotary Switch,Rotary,Grayhill,BULK,Lead time,,,,,,,,https://www.grayhill.com/documents/42-44-Datasheet,44S60-12B06N,,,
https://static.wixstatic.com/media/7db2d6_847eadfd70df45b6830b424fe3061c48~mv2.jpg,Electromechanical Components,Rotary Switch,Rotary,Grayhill,BULK,Lead time,,,,,,,,https://www.grayhill.com/documents/42-44-Datasheet,44S90-01-1-02N,,,
https://static.wixstatic.com/media/7db2d6_847eadfd70df45b6830b424fe3061c48~mv2.jpg,Electromechanical Components,Rotary Switch,Rotary,Grayhill,BULK,Lead time,Yes,EAR 99,18 weeks,,44S90-01-1-03N,45.62,,https://www.grayhill.com/documents/42-44-Datasheet,44S90-01-1-03N,,10,1
https://static.wixstatic.com/media/7db2d6_847eadfd70df45b6830b424fe3061c48~mv2.jpg,Electromechanical Components,Rotary Switch,Rotary,Grayhill,BULK,Lead time,,,,,,,,https://www.grayhill.com/documents/42-44-Datasheet,44S90-01-1-04N,,,
https://static.wixstatic.com/media/7db2d6_847eadfd70df45b6830b424fe3061c48~mv2.jpg,Electromechanical Components,Rotary Switch,Rotary,Grayhill,BULK,Lead time,Yes,EAR 99,18 weeks,,44S90-01-2-02N,47.65,,https://www.grayhill.com/documents/42-44-Datasheet,44S90-01-2-02N,,10,1
https://static.wixstatic.com/media/7db2d6_847eadfd70df45b6830b424fe3061c48~mv2.jpg,Electromechanical Components,Rotary Switch,Rotary,Grayhill,BULK,Lead time,,,,,,,,https://www.grayhill.com/documents/42-44-Datasheet,44S90-01B04N,,,
https://static.wixstatic.com/media/7db2d6_847eadfd70df45b6830b424fe3061c48~mv2.jpg,Electromechanical Components,Rotary Switch,Rotary,Grayhill,BULK,Lead time,,,,,,,,https://www.grayhill.com/documents/42-44-Datasheet,44S90-02-1-02N,,,
https://static.wixstatic.com/media/7db2d6_847eadfd70df45b6830b424fe3061c48~mv2.jpg,Electromechanical Components,Rotary Switch,Rotary,Grayhill,BULK,Lead time,Yes,EAR 99,18 weeks,,44S90-02-1-03N,51.34,,https://www.grayhill.com/documents/42-44-Datasheet,44S90-02-1-03N,,10,1
https://static.wixstatic.com/media/7db2d6_847eadfd70df45b6830b424fe3061c48~mv2.jpg,Electromechanical Components,Rotary Switch,Rotary,Grayhill,BULK,Lead time,Yes,EAR 99,18 weeks,,44S90-02-1-04N-C,52.56,,https://www.grayhill.com/documents/42-44-Datasheet,44S90-02-1-04N,,10,1
https://static.wixstatic.com/media/7db2d6_847eadfd70df45b6830b424fe3061c48~mv2.jpg,Electromechanical Components,Rotary Switch,Rotary,Grayhill,BULK,Lead time,Yes,EAR 99,18 weeks,,44S90-02-2-02N,55.39,,https://www.grayhill.com/documents/42-44-Datasheet,44S90-02-2-02N,,10,1
https://static.wixstatic.com/media/7db2d6_847eadfd70df45b6830b424fe3061c48~mv2.jpg,Electromechanical Components,Rotary Switch,Rotary,Grayhill,BULK,Lead time,Yes,EAR 99,18 weeks,,44S90-02-1-04N-F,52.56,,https://www.grayhill.com/documents/42-44-Datasheet,44S90-02B04N,,10,1
https://static.wixstatic.com/media/7db2d6_847eadfd70df45b6830b424fe3061c48~mv2.jpg,Electromechanical Components,Rotary Switch,Rotary,Grayhill,BULK,Lead time,,,,,,,,https://www.grayhill.com/documents/42-44-Datasheet,44S90-03-1-02N,,,
https://static.wixstatic.com/media/7db2d6_847eadfd70df45b6830b424fe3061c48~mv2.jpg,Electromechanical Components,Rotary Switch,Rotary,Grayhill,BULK,Lead time,Yes,EAR 99,18 weeks,,44S90-03-1-03N,57.05,,https://www.grayhill.com/documents/42-44-Datasheet,44S90-03-1-03N,,10,1
https://static.wixstatic.com/media/7db2d6_847eadfd70df45b6830b424fe3061c48~mv2.jpg,Electromechanical Components,Rotary Switch,Rotary,Grayhill,BULK,Lead time,,,,,,,,https://www.grayhill.com/documents/42-44-Datasheet,44S90-03-1-04N,,,
https://static.wixstatic.com/media/7db2d6_847eadfd70df45b6830b424fe3061c48~mv2.jpg,Electromechanical Components,Rotary Switch,Rotary,Grayhill,BULK,Lead time,Yes,EAR 99,18 weeks,,44S90-03-2-02N,63.19,,https://www.grayhill.com/documents/42-44-Datasheet,44S90-03-2-02N,,10,1
